"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Will LaMarche","","0","0","6.09","0","1","0","1.0","1","1","0","1","1","1.85","5.77","6.81","6.26","0.0","0.0","sa658316"
"Jhonathan Diaz","","0","0","6.08","0","0","0","1.0","1","1","0","1","1","1.87","4.57","6.37","6.26","0.0","0.0","sa828483"
"Johan Juan","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.81","5.11","5.97","6.26","0.0","0.0","sa741938"
"Carlos Balboa","","0","0","6.21","0","0","0","1.0","1","1","0","1","1","1.72","4.95","5.03","6.26","0.0","0.0","sa742180"
"Dylan Stamey","","0","0","6.33","0","1","0","1.0","1","1","0","1","1","1.89","6.02","6.82","6.26","0.0","0.0","sa737948"
"Mayky Perez","","0","0","6.15","0","0","0","1.0","1","1","0","1","1","1.87","5.22","6.63","6.26","0.0","0.0","sa829767"
"Alex Farina","","0","0","6.26","0","1","0","1.0","1","1","0","1","1","1.88","5.89","6.77","6.26","0.0","0.0","sa827441"
"Joan Baez","","0","0","6.17","0","0","0","1.0","1","1","0","1","1","1.86","5.70","6.79","6.26","0.0","0.0","sa828412"
"Kevin Simmons","","0","0","6.14","0","1","0","1.0","1","1","0","1","1","1.93","5.49","7.33","6.26","0.0","0.0","sa829218"
"Caleb Hamrick","","0","0","6.04","0","1","0","1.0","1","1","0","1","1","1.81","5.51","6.39","6.26","0.0","0.0","sa658117"
"Tomas Leoncio","","0","0","6.20","0","0","0","1.0","1","1","0","0","1","1.82","4.11","5.64","6.26","0.0","0.0","sa739263"
"Darwin Feliz","","0","0","6.21","0","0","0","1.0","1","1","0","0","1","1.76","3.60","5.00","6.27","0.0","0.0","sa873156"
"Jaret Hellinger","","0","0","6.08","0","0","0","1.0","1","1","0","1","1","1.94","4.73","7.14","6.27","0.0","0.0","sa875255"
"Dallas Newton","","0","0","6.16","0","1","0","1.0","1","1","0","1","1","1.94","5.09","7.25","6.27","0.0","0.0","sa738609"
"Nik Nowottnick","","0","0","6.06","0","1","0","1.0","1","1","0","1","1","1.85","5.00","6.36","6.27","0.0","0.0","sa749808"
"Adrian Navas","","0","0","6.04","0","0","0","1.0","1","1","0","1","1","1.77","4.86","5.88","6.27","0.0","0.0","sa735851"
"Jake Simon","","0","0","6.04","0","0","0","1.0","1","1","0","1","1","1.92","4.84","6.99","6.27","0.0","0.0","sa875558"
"Luis Ramirez","","0","0","5.98","0","1","0","1.0","1","1","0","1","1","1.87","5.16","6.77","6.27","0.0","0.0","sa833925"
"Adrian De Horta","","0","0","6.02","0","1","0","1.0","1","1","0","1","1","1.86","6.17","7.24","6.27","0.0","0.0","sa737857"
"Scott Firth","","0","0","6.37","0","1","0","1.0","1","1","0","1","1","1.91","5.60","6.78","6.27","0.0","0.0","sa503079"
"Alejandro Chavarria","","0","0","6.19","0","1","0","1.0","1","1","0","1","1","1.80","4.99","5.84","6.28","0.0","0.0","sa977121"
"Brandon Glazer","","0","0","6.06","0","0","0","1.0","1","1","0","0","1","1.80","3.62","5.51","6.28","0.0","0.0","sa549678"
"Will Landsheft","","0","0","6.15","0","1","0","1.0","1","1","0","1","1","1.94","5.82","7.60","6.28","0.0","0.0","sa829729"
"Chester Pimentel","","0","0","6.35","0","0","0","1.0","1","1","0","0","1","1.85","4.46","5.96","6.28","0.0","0.0","sa877342"
"Max Almonte","","0","0","6.14","0","1","0","1.0","1","1","0","1","1","1.92","4.99","6.99","6.28","0.0","0.0","sa875691"
"Felix Viloria","","0","0","5.93","0","1","0","1.0","1","1","0","1","1","1.88","5.60","7.20","6.28","0.0","0.0","sa828561"
"Brent Powers","","0","0","6.17","0","0","0","1.0","1","1","0","1","1","1.80","4.63","5.77","6.28","0.0","0.0","sa598322"
"Sam Stafford","","0","0","5.98","0","1","0","1.0","1","1","0","1","1","1.92","6.20","7.63","6.28","0.0","0.0","sa597805"
"Lane Ratliff","","0","0","5.83","0","1","0","1.0","1","1","0","1","1","1.92","5.66","7.59","6.28","0.0","0.0","sa829005"
"German Taveras","","0","0","6.32","0","1","0","1.0","1","1","0","1","1","1.86","5.40","6.53","6.28","0.0","0.0","sa599887"
"J.D. Osborne","","0","0","5.91","0","1","0","1.0","1","1","0","1","1","1.91","5.85","7.53","6.28","0.0","0.0","sa738631"
"Norwith Gudino","","0","0","6.26","0","0","0","1.0","1","1","0","0","1","1.82","4.38","5.74","6.28","0.0","0.0","sa872808"
"Melvi Acosta","","0","0","6.35","0","0","0","1.0","1","1","0","0","1","1.86","3.84","5.73","6.29","0.0","0.0","sa917401"
"Hector Garcia","","0","0","6.24","0","0","0","1.0","1","1","0","0","1","1.83","4.26","5.77","6.29","0.0","0.0","sa824770"
"Nick Wells","","0","0","6.05","0","0","0","1.0","1","1","0","0","1","1.74","4.35","5.29","6.29","0.0","0.0","sa828791"
"Joel Linares","","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.78","5.18","5.81","6.29","0.0","0.0","sa736750"
"Kai-Wei Lin","","0","0","6.35","0","0","0","1.0","1","1","0","1","1","1.84","4.53","5.89","6.29","0.0","0.0","sa919537"
"Carlos Salazar","","0","0","5.87","0","1","0","1.0","1","1","0","1","1","2.02","8.48","9.85","6.29","0.0","0.0","sa737688"
"Adrian Rodriguez","","0","0","6.13","0","0","0","1.0","1","1","0","1","1","1.81","5.01","5.99","6.29","0.0","0.0","sa877346"
"Dylan Chavez","","0","0","5.92","0","1","0","1.0","1","1","0","1","1","1.93","5.24","7.27","6.29","0.0","0.0","sa599499"
"Chase Mallard","","0","0","6.35","0","0","0","1.0","1","1","0","1","1","1.68","4.70","4.50","6.29","0.0","0.0","sa829313"
"Oscar Armenta","","0","0","6.02","0","0","0","1.0","1","1","0","1","1","1.83","4.65","6.23","6.30","0.0","0.0","sa597263"
"Cristian Machuca","","0","0","6.11","0","0","0","1.0","1","1","0","0","1","1.88","3.98","6.21","6.30","0.0","0.0","sa877009"
"Ryan Colegate","","0","0","6.17","0","1","0","1.0","1","1","0","1","1","1.84","4.64","6.17","6.30","0.0","0.0","sa876263"
"Carlos Indriago","","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.84","5.38","6.55","6.30","0.0","0.0","sa735847"
"Juan Perez","","0","0","6.27","0","0","0","1.0","1","1","0","0","1","1.86","3.94","5.90","6.30","0.0","0.0","sa917379"
"Dylan Silva","","0","0","5.89","0","1","0","1.0","1","1","0","1","1","1.87","5.36","7.00","6.30","0.0","0.0","sa856281"
"Oneiver Diaz","","0","0","6.29","0","0","0","1.0","1","1","0","0","1","1.85","4.08","5.91","6.30","0.0","0.0","sa828895"
"Nattino Diplan","","0","0","6.40","0","0","0","1.0","1","1","0","1","1","1.86","4.77","5.94","6.30","0.0","0.0","sa737469"
"Grayson Jones","","0","0","6.11","0","1","0","1.0","1","1","0","1","1","1.96","5.37","7.63","6.31","0.0","0.0","sa829335"
"Luc Rennie","","0","0","6.29","0","0","0","1.0","1","1","0","1","1","1.72","4.59","4.66","6.31","0.0","0.0","sa658278"
"Cesar Yanez","","0","0","5.94","0","1","0","1.0","1","1","0","1","1","2.00","6.18","8.73","6.31","0.0","0.0","sa736743"
"Jose Valenzuela","","0","0","6.12","0","0","0","1.0","1","1","0","1","1","1.82","4.88","6.00","6.31","0.0","0.0","sa917563"
"Maximo Valerio","","0","0","6.16","0","1","0","1.0","1","1","0","1","1","1.92","5.51","7.27","6.31","0.0","0.0","sa657797"
"Omar Espinoza","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.76","5.55","5.85","6.31","0.0","0.0","sa653697"
"Javier Medina","","0","0","6.57","0","0","0","1.0","1","1","0","1","1","1.89","4.72","5.95","6.31","0.0","0.0","sa874966"
"Juan Hillman","","0","0","6.16","0","0","0","1.0","1","1","0","0","1","1.76","4.48","5.42","6.31","0.0","0.0","sa874796"
"Luis Castillo","","0","0","6.30","0","1","0","1.0","1","1","0","1","1","1.90","4.80","6.65","6.31","0.0","0.0","sa657838"
"Justin Garcia","","0","0","6.06","0","1","0","1.0","1","1","0","1","1","1.74","5.63","5.82","6.31","0.0","0.0","sa738904"
"Juan Hernandez","","0","0","6.34","0","0","0","1.0","1","1","0","1","1","1.85","4.61","6.07","6.31","0.0","0.0","sa917316"
"Enrique De Los Rio","","0","0","5.98","0","1","0","1.0","1","1","0","1","1","1.90","5.64","7.36","6.31","0.0","0.0","sa737281"
"Reiver Sanmartin","","0","0","6.15","0","0","0","1.0","1","1","0","0","1","1.86","4.37","6.19","6.31","0.0","0.0","sa880982"
"Matt Taylor","","0","0","6.12","0","0","0","1.0","1","1","0","0","1","1.80","4.23","5.54","6.31","0.0","0.0","sa503776"
"Gerson Garabito","","0","0","6.25","0","0","0","1.0","1","1","0","1","1","1.77","4.64","5.65","6.31","0.0","0.0","sa737361"
"Dewin Perez","","0","0","6.10","0","0","0","1.0","1","1","0","1","1","1.90","5.06","6.99","6.32","0.0","0.0","sa657711"
"Denny Martinez","","0","0","6.10","0","0","0","1.0","1","1","0","1","1","1.85","4.96","6.44","6.32","0.0","0.0","sa871672"
"Eduard Rosillo","","0","0","6.07","0","0","0","1.0","1","1","0","1","1","1.87","4.85","6.77","6.32","0.0","0.0","sa880175"
"Brandon Bixler","","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.89","5.93","7.29","6.32","0.0","0.0","sa708433"
"Manuel Aybar","","0","0","5.95","0","1","0","1.0","1","1","0","1","1","1.89","7.26","7.99","6.32","0.0","0.0","sa597428"
"Andre Del Bosque","","0","0","6.16","0","1","0","1.0","1","1","0","1","1","1.85","5.27","6.41","6.32","0.0","0.0","sa829820"
"Tomas Michelson","","0","0","5.96","0","1","0","1.0","1","1","0","1","1","1.91","4.82","7.14","6.32","0.0","0.0","sa829645"
"Wilber Pena","","0","0","6.30","0","0","0","1.0","1","1","0","1","1","1.85","4.79","6.11","6.32","0.0","0.0","sa828325"
"Rafael Cordova","","0","0","6.14","0","1","0","1.0","1","1","0","1","1","1.89","5.62","7.06","6.32","0.0","0.0","sa508072"
"Geury Ortiz","","0","0","6.08","0","1","0","1.0","1","1","0","1","1","1.87","4.90","6.61","6.32","0.0","0.0","sa872734"
"Alex Robinson","","0","0","5.98","0","1","0","1.0","1","1","0","1","1","1.98","6.36","8.32","6.32","0.0","0.0","sa827436"
"Luis Madero","","0","0","6.33","0","0","0","1.0","1","1","0","1","1","1.88","4.58","6.35","6.32","0.0","0.0","sa828288"
"Ivan Maldonado","","0","0","6.23","0","0","0","1.0","1","1","0","0","0","1.70","3.81","4.45","6.33","0.0","0.0","sa202276"
"Nick White","","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.94","4.89","7.35","6.33","0.0","0.0","sa829002"
"Dariel Delgado","","0","0","6.06","0","1","0","1.0","1","1","0","1","1","1.71","5.14","5.20","6.33","0.0","0.0","sa200472"
"Jordan Schwartz","","0","0","6.28","0","1","0","1.0","1","1","0","1","1","1.94","5.20","7.22","6.33","0.0","0.0","sa828883"
"Jairo Pacheco","","0","0","5.98","0","0","0","1.0","1","1","0","1","1","1.86","4.84","6.63","6.33","0.0","0.0","sa737220"
"Stone Speer","","0","0","5.86","0","1","0","1.0","1","1","0","1","1","1.90","5.73","7.57","6.33","0.0","0.0","sa738397"
"Dan Lietz","","0","0","6.00","0","1","0","1.0","1","1","0","1","1","1.92","5.20","7.32","6.33","0.0","0.0","sa737818"
"Gavin Glanz","","0","0","6.53","0","0","0","1.0","1","1","0","1","1","1.89","4.70","6.04","6.33","0.0","0.0","sa829368"
"Omar Basulto","","0","0","5.98","0","1","0","1.0","1","1","0","1","1","1.92","4.67","7.07","6.33","0.0","0.0","sa604599"
"Alfredo Colorado","","0","0","6.31","0","0","0","1.0","1","1","0","0","1","1.86","4.35","6.05","6.33","0.0","0.0","sa830006"
"Niklas Stephenson","","0","0","6.09","0","1","0","1.0","1","1","0","1","1","1.83","4.62","6.30","6.33","0.0","0.0","sa691089"
"Michael Kraft","","0","0","6.11","0","1","0","1.0","1","1","0","1","1","1.86","6.02","7.05","6.33","0.0","0.0","sa827379"
"Javier Garcia","","0","0","6.26","0","1","0","1.0","1","1","0","1","1","1.93","4.57","7.00","6.33","0.0","0.0","sa872843"
"Alvaro Seijas","","0","0","6.36","0","0","0","1.0","1","1","0","0","1","1.88","4.42","6.24","6.33","0.0","0.0","sa861440"
"Armando Paniagua","","0","0","5.98","0","1","0","1.0","1","1","0","1","1","1.99","5.49","8.33","6.33","0.0","0.0","sa507009"
"Rony Garcia","","0","0","6.29","0","0","0","1.0","1","1","0","0","1","1.86","4.25","6.02","6.34","0.0","0.0","sa918036"
"Claudio Custodio","","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.83","5.02","6.11","6.34","0.0","0.0","sa547829"
"Osman Gutierrez","","0","0","6.35","0","0","0","1.0","1","1","0","1","1","1.79","4.59","5.56","6.34","0.0","0.0","sa657808"
"Yorfrank Lopez","","0","0","6.34","0","0","0","1.0","1","1","0","0","0","1.67","4.47","4.30","6.34","0.0","0.0","sa505044"
"Ryan McKay","","0","0","6.32","0","0","0","1.0","1","1","0","0","1","1.89","4.41","6.52","6.34","0.0","0.0","sa875357"
"Nelson Hernandez","","0","0","6.47","0","0","0","1.0","1","1","0","0","1","1.85","4.39","5.57","6.34","0.0","0.0","sa828823"
"Gilberto Chu","","0","0","6.14","0","0","0","1.0","1","1","0","1","1","1.87","4.54","6.43","6.35","0.0","0.0","sa873302"
"Jordan Cote","","0","0","6.28","0","0","0","1.0","1","1","0","1","1","1.76","4.74","5.20","6.35","0.0","0.0","sa597868"
"Kelvin Franco","","0","0","6.44","0","1","0","1.0","1","1","0","1","1","1.91","5.71","6.76","6.35","0.0","0.0","sa829436"
"Deyvis Julian","","0","0","6.38","0","0","0","1.0","1","1","0","1","1","1.90","4.74","6.54","6.35","0.0","0.0","sa872507"
"Randy Alcantara","","0","0","6.15","0","1","0","1.0","1","1","0","1","1","1.85","5.31","6.55","6.35","0.0","0.0","sa830622"
"Tanner Mendonca","","0","0","6.06","0","1","0","1.0","1","1","0","1","1","1.96","7.05","8.35","6.35","0.0","0.0","sa738143"
"Jose Vasquez","","0","0","6.36","0","0","0","1.0","1","1","0","0","1","1.81","3.92","5.37","6.36","0.0","0.0","sa871767"
"Francisco German","","0","0","6.28","0","0","0","1.0","1","1","0","1","1","1.89","4.68","6.61","6.36","0.0","0.0","sa828467"
"Ygnacio Rondon","","0","0","6.34","0","0","0","1.0","1","1","0","1","1","1.86","4.56","6.10","6.36","0.0","0.0","sa828484"
"Francis Jones","","0","0","6.10","0","0","0","1.0","1","1","0","1","1","1.88","4.80","6.66","6.36","0.0","0.0","sa917760"
"Joaquin De La Cruz","","0","0","6.49","0","0","0","1.0","1","1","0","1","1","1.89","4.66","6.08","6.36","0.0","0.0","sa739539"
"Daniel McGrath","","0","0","6.20","0","0","0","1.0","1","1","0","1","1","1.74","5.15","5.60","6.36","0.0","0.0","sa739598"
"Kuo Hua Lo","","0","0","6.23","0","1","0","1.0","1","1","0","1","1","1.91","5.78","7.28","6.36","0.0","0.0","sa659189"
"Jordan Guerrero","","0","0","6.30","0","0","0","1.0","1","1","0","1","1","1.89","4.69","6.53","6.37","0.0","0.0","sa875153"
"Geoffrey Bramblett","","0","0","6.31","0","0","0","1.0","1","1","0","0","1","1.80","4.03","5.59","6.37","0.0","0.0","sa738730"
"Riley Pint","","0","0","6.55","0","0","0","1.0","1","1","0","1","1","1.93","4.98","6.57","6.37","0.0","0.0","sa917922"
"Nick McCully","","0","0","6.42","0","0","0","1.0","1","1","0","1","0","1.66","4.94","4.14","6.37","0.0","0.0","sa501576"
"Johnathan Frebis","","0","0","6.20","0","0","0","1.0","1","1","0","0","1","1.89","3.97","6.15","6.37","0.0","0.0","sa827443"
"Willy Ortiz","","0","0","6.20","0","0","0","1.0","1","1","0","0","1","1.76","3.78","5.11","6.37","0.0","0.0","sa701548"
"Ronald Guedez","","0","0","6.19","0","1","0","1.0","1","1","0","1","1","1.94","4.87","7.17","6.38","0.0","0.0","sa737485"
"Cristian Mota","","0","0","6.11","0","1","0","1.0","1","1","0","1","1","2.03","4.92","8.03","6.38","0.0","0.0","sa828970"
"Steven Klimek","","0","0","6.23","0","1","0","1.0","1","1","0","1","1","1.83","4.59","5.87","6.38","0.0","0.0","sa876117"
"Jackson McClelland","","0","0","6.28","0","1","0","1.0","1","1","0","1","1","1.85","5.66","6.69","6.38","0.0","0.0","sa659000"
"Jose Carlos Medina","","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.99","5.09","7.78","6.38","0.0","0.0","sa737197"
"Michael Costello","","0","0","6.39","0","0","0","1.0","1","1","0","1","0","1.68","4.61","4.27","6.38","0.0","0.0","sa827371"
"Deiyerbert Bolivar","","0","0","6.16","0","0","0","1.0","1","1","0","1","1","1.91","4.91","6.96","6.38","0.0","0.0","sa828545"
"Edwar Ramirez","","0","0","6.36","0","0","0","1.0","1","1","0","0","1","1.91","4.23","6.51","6.38","0.0","0.0","sa875838"
"Tony Santillan","","0","0","6.19","0","0","0","1.0","1","1","0","1","1","1.84","6.33","6.90","6.39","0.0","0.0","sa874781"
"Joel Cabrera","","0","0","6.41","0","0","0","1.0","1","1","0","0","1","1.76","3.64","4.73","6.39","0.0","0.0","sa740305"
"Scott Frazier","","0","0","6.05","0","1","0","1.0","1","1","0","1","1","1.94","6.31","8.05","6.39","0.0","0.0","sa548439"
"Andy Ravel","","0","0","6.49","0","0","0","1.0","1","1","0","0","1","1.75","4.20","4.82","6.39","0.0","0.0","sa738700"
"Merkis Montero","","0","0","6.27","0","1","0","1.0","1","1","0","1","1","1.94","5.22","7.32","6.39","0.0","0.0","sa740135"
"Salvador Justo","","0","0","6.47","0","1","0","1.0","1","1","0","1","1","1.88","5.74","6.57","6.39","0.0","0.0","sa737459"
"Resly Linares","","0","0","6.06","0","0","0","1.0","1","1","0","1","1","1.86","4.58","6.62","6.39","0.0","0.0","sa873296"
"Daniel Zandona","","0","0","6.47","0","1","0","1.0","1","1","0","1","1","1.83","4.59","5.85","6.39","0.0","0.0","sa875287"
"Jorge Rodriguez","","0","0","6.15","0","0","0","1.0","1","1","0","1","1","1.86","4.78","6.65","6.39","0.0","0.0","sa828580"
"Denyi Reyes","","0","0","6.38","0","0","0","1.0","1","1","0","0","1","1.81","4.45","5.64","6.39","0.0","0.0","sa872864"
"Luis Reyes","","0","0","6.41","0","0","0","1.0","1","1","0","1","1","1.84","4.68","5.92","6.40","0.0","0.0","sa737048"
"Anjul Hernandez","","0","0","6.24","0","0","0","1.0","1","1","0","0","1","1.83","4.04","5.87","6.40","0.0","0.0","sa735868"
"Bennett Parry","","0","0","6.20","0","0","0","1.0","1","1","0","1","1","1.74","5.13","5.40","6.40","0.0","0.0","sa599520"
"Hawtin Buchanan","","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.92","6.70","8.01","6.40","0.0","0.0","sa599724"
"Ofreidy Gomez","","0","0","6.30","0","0","0","1.0","1","1","0","0","1","1.81","4.40","5.91","6.40","0.0","0.0","sa737451"
"Ruben Reyes","","0","0","6.22","0","1","0","1.0","1","1","0","1","1","1.96","5.70","7.70","6.40","0.0","0.0","sa550639"
"Alec Kenilvort","","0","0","6.51","0","1","0","1.0","1","1","0","1","1","1.93","5.82","6.98","6.40","0.0","0.0","sa829194"
"Jeong-Hyeon Yoon","","0","0","6.23","0","0","0","1.0","1","1","0","0","1","1.85","4.38","6.00","6.40","0.0","0.0","sa843255"
"Daniel Gonzalez","","0","0","6.36","0","0","0","1.0","1","1","0","0","1","1.84","4.33","5.96","6.40","0.0","0.0","sa871449"
"Casey Shane","","0","0","6.32","0","0","0","1.0","1","1","0","0","1","1.77","4.04","5.14","6.40","0.0","0.0","sa737819"
"Faustino Carrera","","0","0","6.18","0","0","0","1.0","1","1","0","0","1","1.91","4.24","6.67","6.40","0.0","0.0","sa917740"
"Carlos Hernandez","","0","0","6.37","0","0","0","1.0","1","1","0","1","1","1.85","4.55","6.01","6.40","0.0","0.0","sa827961"
"Angel Guillen","","0","0","6.36","0","0","0","1.0","1","1","0","1","1","1.87","4.64","6.30","6.41","0.0","0.0","sa828481"
"Connor Bach","","0","0","6.03","0","1","0","1.0","1","1","0","1","1","1.98","6.80","8.57","6.41","0.0","0.0","sa829289"
"Jose Rosario","","0","0","6.39","0","0","0","1.0","1","1","0","0","1","1.81","4.26","5.58","6.41","0.0","0.0","sa597431"
"Brad Allen","","0","0","6.38","0","0","0","1.0","1","1","0","1","1","1.73","5.74","5.52","6.41","0.0","0.0","sa580419"
"Luis Rosario","","0","0","6.39","0","0","0","1.0","1","1","0","0","1","1.78","3.97","5.11","6.41","0.0","0.0","sa827956"
"Derek Beasley","","0","0","6.26","0","1","0","1.0","1","1","0","1","1","1.93","4.80","7.04","6.41","0.0","0.0","sa829525"
"Kyle Wilcox","","0","0","6.01","0","1","0","1.0","1","1","0","1","1","1.97","6.21","8.33","6.41","0.0","0.0","sa857699"
"Will Changarotty","","0","0","6.27","0","1","0","1.0","1","1","0","1","1","1.93","4.93","7.16","6.41","0.0","0.0","sa737567"
"Austin Urban","","0","0","6.22","0","1","0","1.0","1","1","0","1","1","1.89","5.09","6.74","6.41","0.0","0.0","sa549753"
"Jio Orozco","","0","0","6.32","0","0","0","1.0","1","1","0","1","1","1.77","5.08","5.51","6.41","0.0","0.0","sa875701"
"Jared Wilson","","0","0","6.43","0","0","0","1.0","1","1","0","1","1","1.81","4.82","5.76","6.41","0.0","0.0","sa658993"
"Enmanuel De Jesus","","0","0","6.37","0","0","0","1.0","1","1","0","0","1","1.81","4.31","5.66","6.41","0.0","0.0","sa828317"
"Carlos Herrera","","0","0","6.54","0","0","0","1.0","1","1","0","1","1","1.87","5.13","6.11","6.41","0.0","0.0","sa873309"
"Gregori Vasquez","","0","0","6.37","0","0","0","1.0","1","1","0","1","1","1.87","4.53","6.26","6.41","0.0","0.0","sa873328"
"Damion Carroll","","0","0","5.99","0","1","0","1.0","1","1","0","1","1","1.95","6.48","8.39","6.41","0.0","0.0","sa658028"
"Sixto Torres","","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.94","4.77","7.10","6.41","0.0","0.0","sa875741"
"Jose Flores","","0","0","6.30","0","0","0","1.0","1","1","0","0","1","1.72","3.93","4.74","6.41","0.0","0.0","sa546479"
"Chris Dula","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.96","6.07","7.97","6.41","0.0","0.0","sa738420"
"Jason Freeman","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.95","5.03","7.55","6.41","0.0","0.0","sa878814"
"Andres Torres","","0","0","6.29","0","0","0","1.0","1","1","0","0","1","1.80","3.98","5.46","6.42","0.0","0.0","sa828533"
"Werner Leal","","0","0","6.39","0","0","0","1.0","1","1","0","0","1","1.84","4.18","5.78","6.42","0.0","0.0","sa737001"
"Adam Dian","","0","0","6.30","0","1","0","1.0","1","1","0","1","1","1.88","5.38","6.79","6.42","0.0","0.0","sa838028"
"Junior Gonzalez","","0","0","6.42","0","0","0","1.0","1","1","0","0","1","1.83","3.96","5.58","6.42","0.0","0.0","sa828546"
"Victor Romero","","0","0","6.24","0","1","0","1.0","1","1","0","1","1","1.88","5.17","6.81","6.42","0.0","0.0","sa828748"
"Carson Sands","","0","0","6.07","0","0","0","1.0","1","1","0","1","1","1.83","5.00","6.49","6.42","0.0","0.0","sa828814"
"Jhon De Jesus","","0","0","6.19","0","0","0","1.0","1","1","0","1","1","1.85","4.52","6.24","6.42","0.0","0.0","sa877525"
"Juan De Paula","","0","0","6.30","0","0","0","1.0","1","1","0","1","1","1.80","4.70","5.84","6.42","0.0","0.0","sa873153"
"Luis Aquino","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.98","5.27","7.83","6.42","0.0","0.0","sa657752"
"Jake Johnson","","0","0","6.20","0","1","0","1.0","1","1","0","1","1","1.85","6.04","6.84","6.42","0.0","0.0","sa875659"
"Jose Lopez","","0","0","6.21","0","1","0","1.0","1","1","0","1","1","1.97","5.20","7.59","6.42","0.0","0.0","sa741018"
"Adrian Almeida","","0","0","5.96","0","1","0","1.0","1","1","0","1","1","2.03","6.21","8.79","6.43","0.0","0.0","sa658087"
"Juan Alvarez","","0","0","6.41","0","0","0","1.0","1","1","0","0","1","1.87","4.16","6.09","6.43","0.0","0.0","sa828547"
"Ivan Santana","","0","0","6.11","0","0","0","1.0","1","1","0","1","1","1.98","5.88","8.06","6.43","0.0","0.0","sa875876"
"Manny Martinez","","0","0","6.25","0","1","0","1.0","1","1","0","1","1","1.86","6.37","7.03","6.43","0.0","0.0","sa596321"
"Ramon Laguerre","","0","0","6.40","0","0","0","1.0","1","1","0","1","1","1.86","4.52","6.11","6.43","0.0","0.0","sa828723"
"Jarrett Brown","","0","0","6.12","0","0","0","1.0","1","1","0","1","1","1.86","4.86","6.64","6.43","0.0","0.0","sa599264"
"Francisco Perez","","0","0","6.21","0","0","0","1.0","1","1","0","1","1","1.91","4.56","6.82","6.43","0.0","0.0","sa872785"
"Roger Santana","","0","0","6.27","0","0","0","1.0","1","1","0","0","1","1.88","4.02","6.20","6.43","0.0","0.0","sa872562"
"Luke Curtis","","0","0","6.51","0","1","0","1.0","1","1","0","1","1","1.89","5.99","6.71","6.44","0.0","0.0","sa829243"
"Alexander Rosario","","0","0","6.41","0","0","0","1.0","1","1","0","0","1","1.88","3.78","5.96","6.44","0.0","0.0","sa876533"
"Jhoan Duran","","0","0","6.49","0","0","0","1.0","1","1","0","0","1","1.89","4.27","6.25","6.44","0.0","0.0","sa873347"
"Jorge Oviedo","","0","0","6.29","0","1","0","1.0","1","1","0","1","1","1.92","5.35","7.01","6.44","0.0","0.0","sa828515"
"Luis Carrasco","","0","0","6.33","0","0","0","1.0","1","1","0","1","1","1.94","4.64","7.02","6.44","0.0","0.0","sa827249"
"Brad Salgado","","0","0","6.32","0","1","0","1.0","1","1","0","1","1","1.82","5.21","6.01","6.44","0.0","0.0","sa550067"
"Omar Luis","","0","0","6.10","0","1","0","1.0","1","1","0","1","1","1.95","5.35","7.66","6.44","0.0","0.0","sa740520"
"Simon De la Rosa","","0","0","6.28","0","0","0","1.0","1","1","0","1","1","1.87","6.00","6.93","6.45","0.0","0.0","sa737325"
"Bryant Holtmann","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","2.03","4.60","7.90","6.45","0.0","0.0","sa827456"
"Johan Diaz","","0","0","6.11","0","1","0","1.0","1","1","0","1","1","1.92","5.34","7.36","6.45","0.0","0.0","sa829920"
"Yelmison Peralta","","0","0","6.24","0","1","0","1.0","1","1","0","1","1","1.89","5.52","6.97","6.45","0.0","0.0","sa657897"
"Jose Fuentes","","0","0","6.39","0","0","0","1.0","1","1","0","0","1","1.83","3.91","5.67","6.45","0.0","0.0","sa656017"
"Prebito Reyes","","0","0","6.30","0","0","0","1.0","1","1","0","0","1","1.87","4.18","6.18","6.45","0.0","0.0","sa828194"
"Colton Howell","","0","0","6.39","0","0","0","1.0","1","1","0","0","1","1.88","3.78","6.23","6.45","0.0","0.0","sa875853"
"Algenis Martinez","","0","0","6.42","0","1","0","1.0","1","1","0","1","1","1.88","5.09","6.69","6.45","0.0","0.0","sa737233"
"Carlos Polanco","","0","0","6.63","0","0","0","1.0","1","1","0","1","1","1.82","5.63","5.85","6.46","0.0","0.0","sa696311"
"Hector Guance","","0","0","6.39","0","0","0","1.0","1","1","0","0","1","1.90","3.72","6.18","6.46","0.0","0.0","sa828746"
"Jeff McKenzie","","0","0","6.33","0","0","0","1.0","1","1","0","0","1","1.74","4.21","4.83","6.46","0.0","0.0","sa738409"
