"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Yonathan Ramirez","","0","0","5.73","0","1","0","1.0","1","1","0","1","1","1.73","4.88","5.23","5.93","0.0","0.0","sa830645"
"Kenny Oakley","","0","0","6.00","0","1","0","1.0","1","1","0","1","1","1.83","6.99","6.73","5.93","0.0","0.0","sa856279"
"Roman Rivas","","0","0","5.81","0","1","0","1.0","1","1","0","1","0","1.61","4.53","3.96","5.93","0.0","0.0","sa595860"
"Drew Van Orden","","0","0","5.96","0","0","0","1.0","1","1","0","1","1","1.75","4.69","5.09","5.93","0.0","0.0","sa829316"
"Yunior Marte","","0","0","5.63","0","1","0","1.0","1","1","0","1","1","1.76","6.37","6.53","5.93","0.0","0.0","sa739617"
"Spencer Trygg","","0","0","5.68","0","1","0","1.0","1","1","0","1","1","1.69","5.25","5.28","5.93","0.0","0.0","sa739557"
"Jared Dettmann","","0","0","5.73","0","1","0","1.0","1","1","0","1","1","1.83","5.56","6.44","5.93","0.0","0.0","sa602860"
"Chad Martin","","0","0","5.84","0","0","0","1.0","1","1","0","1","1","1.73","5.02","5.19","5.93","0.0","0.0","sa873278"
"Lars Huijer","","0","0","5.81","0","0","0","1.0","1","1","0","1","1","1.72","4.58","5.05","5.93","0.0","0.0","sa606310"
"Gabriel Feliz","","0","0","5.55","0","1","0","1.0","1","1","0","1","1","1.87","6.25","7.32","5.93","0.0","0.0","sa552650"
"Adam Choplick","","0","0","5.53","0","1","0","1.0","1","1","0","1","1","1.87","6.96","7.68","5.93","0.0","0.0","sa598307"
"Mauricio Llovera","","0","0","5.65","0","1","0","1.0","1","1","0","1","1","1.74","6.48","6.23","5.94","0.0","0.0","sa871671"
"Victor Diaz","","0","0","5.86","0","1","0","1.0","1","1","0","1","1","1.84","5.82","6.73","5.94","0.0","0.0","sa872865"
"Dawrin Frias","","0","0","5.75","0","1","0","1.0","1","1","0","1","1","1.82","6.97","7.02","5.94","0.0","0.0","sa506935"
"Luis Gamez","","0","0","5.87","0","0","0","1.0","1","1","0","1","1","1.86","5.20","6.56","5.94","0.0","0.0","sa829025"
"Angel German","","0","0","5.61","0","1","0","1.0","1","1","0","1","1","1.83","6.17","6.98","5.94","0.0","0.0","sa739256"
"Drew Hasler","","0","0","5.87","0","1","0","1.0","1","1","0","1","1","1.72","4.51","4.75","5.94","0.0","0.0","sa876131"
"Erick Julio","","0","0","6.20","0","0","0","1.0","1","1","0","0","0","1.69","4.48","3.98","5.94","0.0","0.0","sa828333"
"Ryan Longstreth","","0","0","5.84","0","0","0","1.0","1","1","0","0","1","1.69","4.34","4.64","5.94","0.0","0.0","sa658975"
"Zach Davis","","0","0","5.63","0","1","0","1.0","1","1","0","1","1","1.81","5.87","6.51","5.94","0.0","0.0","sa829350"
"Endrys Briceno","","0","0","5.77","0","1","0","1.0","1","1","0","1","1","1.68","5.32","5.06","5.94","0.0","0.0","sa505062"
"Andin Diaz","","0","0","5.40","0","1","0","1.0","1","1","0","1","1","1.91","6.12","7.83","5.94","0.0","0.0","sa658855"
"Eury Sanchez","","0","0","5.56","0","1","0","1.0","1","1","0","1","1","1.75","6.36","6.52","5.94","0.0","0.0","sa657489"
"Geral Silva","","0","0","5.73","0","1","0","1.0","1","1","0","1","1","1.86","5.47","6.97","5.94","0.0","0.0","sa658471"
"Jason Zgardowski","","0","0","5.65","0","1","0","1.0","1","1","0","1","1","1.80","6.65","6.83","5.94","0.0","0.0","sa841347"
"Edwin Wilson","","0","0","5.86","0","1","0","1.0","1","1","0","1","1","1.75","4.79","5.31","5.94","0.0","0.0","sa509385"
"Manuel Rondon","","0","0","5.63","0","0","0","1.0","1","1","0","1","1","1.76","5.63","6.11","5.95","0.0","0.0","sa737083"
"Michael Swanner","","0","0","5.79","0","1","0","1.0","1","1","0","1","1","1.84","6.22","6.91","5.95","0.0","0.0","sa738200"
"Andrew Walter","","0","0","5.90","0","0","0","1.0","1","1","0","1","1","1.65","6.26","4.99","5.95","0.0","0.0","sa502718"
"Austin Platt","","0","0","5.98","0","0","0","1.0","1","1","0","1","1","1.78","5.12","5.68","5.95","0.0","0.0","sa599263"
"Williams Ramirez","","0","0","5.75","0","1","0","1.0","1","1","0","1","1","1.79","7.19","6.98","5.95","0.0","0.0","sa739056"
"Seth Lucio","","0","0","5.71","0","1","0","1.0","1","1","0","1","1","1.82","6.68","7.01","5.95","0.0","0.0","sa829041"
"Jon Keller","","0","0","5.67","0","1","0","1.0","1","1","0","1","1","1.80","6.51","6.66","5.95","0.0","0.0","sa549073"
"Aaron Cox","","0","0","5.63","0","1","0","1.0","1","1","0","1","1","1.76","5.38","6.04","5.95","0.0","0.0","sa875803"
"Adam Lau","","0","0","5.81","0","1","0","1.0","1","1","0","1","1","1.79","7.02","6.95","5.95","0.0","0.0","sa876250"
"Christian Powell","","0","0","5.94","0","0","0","1.0","1","1","0","1","1","1.68","5.42","4.82","5.95","0.0","0.0","sa503725"
"Jeb Stefan","","0","0","5.86","0","0","0","1.0","1","1","0","1","1","1.66","5.86","4.92","5.95","0.0","0.0","sa658549"
"Scott Williams","","0","0","5.81","0","1","0","1.0","1","1","0","1","1","1.77","6.71","6.37","5.95","0.0","0.0","sa829019"
"Scott Blewett","","0","0","5.86","0","0","0","1.0","1","1","0","1","1","1.69","4.65","4.96","5.95","0.0","0.0","sa828695"
"Bo Takahashi","","0","0","5.99","0","0","0","1.0","1","1","0","1","1","1.65","5.46","4.59","5.96","0.0","0.0","sa830370"
"Daniel Flores","","0","0","5.92","0","0","0","1.0","1","1","0","1","1","1.78","5.28","5.81","5.96","0.0","0.0","sa977180"
"Anderson Martinez","","0","0","5.99","0","0","0","1.0","1","1","0","0","1","1.76","4.32","5.07","5.96","0.0","0.0","sa597205"
"Jesus Duenas","","0","0","5.91","0","1","0","1.0","1","1","0","1","1","1.71","5.18","5.07","5.96","0.0","0.0","sa508211"
"Matt Price","","0","0","5.78","0","1","0","1.0","1","1","0","1","1","1.73","6.26","5.77","5.96","0.0","0.0","sa577970"
"Johan Belisario","","0","0","5.79","0","1","0","1.0","1","1","0","1","1","1.74","5.95","5.92","5.96","0.0","0.0","sa546553"
"Michael Bolaski","","0","0","5.74","0","0","0","1.0","1","1","0","0","1","1.76","3.93","5.32","5.96","0.0","0.0","sa549616"
"Juan Perez","","0","0","5.76","0","1","0","1.0","1","1","0","1","1","1.84","6.11","6.93","5.96","0.0","0.0","sa657633"
"Tanner Bailey","","0","0","5.95","0","0","0","1.0","1","1","0","0","0","1.63","4.35","3.97","5.96","0.0","0.0","sa738616"
"Andrew Hanse","","0","0","5.70","0","1","0","1.0","1","1","0","1","1","1.74","4.80","5.53","5.97","0.0","0.0","sa738306"
"Mike Morrison","","0","0","5.79","0","1","0","1.0","1","1","0","1","1","1.81","6.92","6.79","5.97","0.0","0.0","sa918612"
"Erick Casillas","","0","0","5.88","0","0","0","1.0","1","1","0","1","1","1.74","5.46","5.62","5.97","0.0","0.0","sa914150"
"Rob McDonnell","","0","0","5.67","0","0","0","1.0","1","1","0","1","1","1.74","5.81","5.94","5.97","0.0","0.0","sa875828"
"Spencer Jones","","0","0","5.66","0","1","0","1.0","1","1","0","1","1","1.76","5.65","6.17","5.97","0.0","0.0","sa918190"
"Min-Sih Chen","","0","0","5.81","0","1","0","1.0","1","1","0","1","1","1.67","5.23","4.90","5.97","0.0","0.0","sa599915"
"Brandon Show","","0","0","5.97","0","1","0","1.0","1","1","0","1","1","1.78","5.06","5.71","5.97","0.0","0.0","sa829831"
"Justin Sprenger","","0","0","5.85","0","1","0","1.0","1","1","0","1","1","1.79","5.74","6.10","5.97","0.0","0.0","sa738592"
"Sergio Mora","","0","0","5.95","0","0","0","1.0","1","1","0","1","0","1.65","5.04","4.41","5.97","0.0","0.0","sa509473"
"David Burkhalter","","0","0","6.09","0","0","0","1.0","1","1","0","1","0","1.66","5.50","4.38","5.97","0.0","0.0","sa829016"
"Tyler Britton","","0","0","5.99","0","0","0","1.0","1","1","0","1","1","1.69","5.52","5.00","5.97","0.0","0.0","sa918548"
"Vanny Valenzuela","","0","0","5.87","0","0","0","1.0","1","1","0","1","1","1.65","5.97","5.04","5.97","0.0","0.0","sa509795"
"Luis Morales","","0","0","5.74","0","1","0","1.0","1","1","0","1","1","1.78","5.63","6.11","5.98","0.0","0.0","sa546523"
"Patrick Hovis","","0","0","5.97","0","0","0","1.0","1","1","0","1","1","1.76","4.93","5.59","5.98","0.0","0.0","sa857700"
"Kyle Cody","","0","0","6.02","0","0","0","1.0","1","1","0","1","1","1.73","4.73","4.95","5.98","0.0","0.0","sa658940"
"Jake Cose","","0","0","5.92","0","0","0","1.0","1","1","0","1","1","1.78","5.82","5.93","5.98","0.0","0.0","sa599358"
"D.J. Slaton","","0","0","5.85","0","0","0","1.0","1","1","0","1","1","1.70","5.11","5.10","5.98","0.0","0.0","sa738725"
"Payton Baskette","","0","0","5.70","0","1","0","1.0","1","1","0","1","1","1.80","5.75","6.40","5.98","0.0","0.0","sa738164"
"Matthew Grimes","","0","0","5.93","0","0","0","1.0","1","1","0","1","0","1.60","4.89","3.76","5.98","0.0","0.0","sa548289"
"Casey Meisner","","0","0","5.98","0","0","0","1.0","1","1","0","1","1","1.66","5.33","4.73","5.98","0.0","0.0","sa737630"
"Carlos Hernandez","","0","0","5.75","0","1","0","1.0","1","1","0","1","1","1.70","5.23","5.30","5.98","0.0","0.0","sa828356"
"Omarlin Lopez","","0","0","5.79","0","1","0","1.0","1","1","0","1","1","1.77","5.94","6.15","5.98","0.0","0.0","sa737481"
"Carlos Pinales","","0","0","5.99","0","1","0","1.0","1","1","0","1","1","1.75","4.96","5.32","5.98","0.0","0.0","sa551690"
"Denny Bautista","Red Sox","0","0","6.16","0","0","0","1.0","1","1","0","1","0","1.67","4.78","4.39","5.99","0.0","0.0","1947"
"Daniel Koger","","0","0","5.94","0","1","0","1.0","1","1","0","1","1","1.84","5.88","6.37","5.99","0.0","0.0","sa827428"
"Zach Tillery","","0","0","5.87","0","1","0","1.0","1","1","0","1","1","1.79","5.72","6.19","5.99","0.0","0.0","sa829060"
"Cruz Pereira","","0","0","5.62","0","1","0","1.0","1","1","0","1","1","1.80","5.12","6.21","5.99","0.0","0.0","sa504807"
"Blake Taylor","","0","0","5.76","0","0","0","1.0","1","1","0","1","1","1.81","5.47","6.30","5.99","0.0","0.0","sa737558"
"Kenny Mathews","","0","0","5.65","0","1","0","1.0","1","1","0","1","1","1.78","5.63","6.30","5.99","0.0","0.0","sa601581"
"Logan Cozart","","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.79","6.23","5.96","5.99","0.0","0.0","sa875283"
"Ty Culbreth","","0","0","6.02","0","1","0","1.0","1","1","0","1","1","1.79","5.19","5.47","5.99","0.0","0.0","sa918095"
"Tyler Watson","","0","0","5.54","0","1","0","1.0","1","1","0","1","1","1.78","4.90","6.10","5.99","0.0","0.0","sa659063"
"Ian Dickson","","0","0","5.91","0","0","0","1.0","1","1","0","1","1","1.74","5.79","5.72","5.99","0.0","0.0","sa599738"
"Cristian Alvarado","","0","0","5.94","0","0","0","1.0","1","1","0","1","0","1.57","5.10","3.54","5.99","0.0","0.0","sa657885"
"Kaleb Fontenot","","0","0","5.90","0","1","0","1.0","1","1","0","1","1","1.79","6.50","6.42","5.99","0.0","0.0","sa918472"
"Jay Flaa","","0","0","5.79","0","1","0","1.0","1","1","0","1","1","1.74","6.83","6.14","5.99","0.0","0.0","sa875184"
"Andry Ubiera","","0","0","6.04","0","0","0","1.0","1","1","0","1","1","1.77","5.64","5.75","5.99","0.0","0.0","sa597023"
"Evan Smith","","0","0","5.78","0","1","0","1.0","1","1","0","1","1","1.81","5.32","6.20","6.00","0.0","0.0","sa739307"
"Dylan Craig","","0","0","6.08","0","0","0","1.0","1","1","0","1","1","1.78","4.88","5.20","6.00","0.0","0.0","sa829036"
"Heath Bowers","","0","0","5.90","0","1","0","1.0","1","1","0","1","1","1.85","4.93","6.29","6.00","0.0","0.0","sa875407"
"Carlos Sarabia","","0","0","5.85","0","1","0","1.0","1","1","0","1","1","1.80","5.89","6.36","6.00","0.0","0.0","sa824918"
"Erick Algarin","","0","0","5.81","0","1","0","1.0","1","1","0","1","1","1.74","6.67","6.27","6.00","0.0","0.0","sa737062"
"Jorge Alcala","","0","0","5.92","0","0","0","1.0","1","1","0","1","1","1.74","5.86","5.78","6.00","0.0","0.0","sa873325"
"Colton Cross","","0","0","6.00","0","1","0","1.0","1","1","0","1","1","1.84","6.50","6.61","6.00","0.0","0.0","sa876066"
"Remberto Romo","","0","0","5.87","0","1","0","1.0","1","1","0","1","1","1.72","5.96","5.69","6.00","0.0","0.0","sa504957"
"Travis Ott","","0","0","5.60","0","0","0","1.0","1","1","0","1","1","1.72","5.22","5.79","6.00","0.0","0.0","sa738460"
"Alex Schick","","0","0","6.07","0","0","0","1.0","1","1","0","1","1","1.71","4.85","4.86","6.00","0.0","0.0","sa738140"
"Carlos Misell","","0","0","5.85","0","1","0","1.0","1","1","0","1","1","1.66","5.31","4.89","6.00","0.0","0.0","sa750535"
"Jeffeson Medina","","0","0","5.71","0","1","0","1.0","1","1","0","1","1","1.79","4.77","5.99","6.00","0.0","0.0","sa656038"
"Jesse Estrada","","0","0","5.91","0","0","0","1.0","1","1","0","0","0","1.58","3.92","3.38","6.00","0.0","0.0","sa273164"
"Alan Garcia","","0","0","5.77","0","1","0","1.0","1","1","0","1","1","1.81","6.66","6.92","6.01","0.0","0.0","sa599541"
"Keegan Akin","","0","0","5.85","0","0","0","1.0","1","1","0","1","1","1.71","6.02","5.44","6.01","0.0","0.0","sa873980"
"Kyle Stroup","","0","0","6.03","0","1","0","1.0","1","1","0","1","1","1.81","5.78","6.25","6.01","0.0","0.0","sa503990"
"Matt Smith","","0","0","6.13","0","0","0","1.0","1","1","0","1","1","1.76","5.53","5.31","6.01","0.0","0.0","sa918774"
"Neil Kozikowski","","0","0","5.95","0","1","0","1.0","1","1","0","1","1","1.86","5.09","6.41","6.01","0.0","0.0","sa737863"
"Ryan Hartman","","0","0","5.87","0","0","0","1.0","1","1","0","1","1","1.72","5.13","5.19","6.01","0.0","0.0","sa918166"
"Jake Bray","","0","0","5.84","0","1","0","1.0","1","1","0","1","1","1.72","6.45","5.76","6.01","0.0","0.0","sa738576"
"Micah Kellogg","","0","0","5.87","0","1","0","1.0","1","1","0","1","1","1.74","5.08","5.50","6.02","0.0","0.0","sa739790"
"Dylan Thompson","","0","0","6.11","0","1","0","1.0","1","1","0","1","1","1.88","5.37","6.38","6.02","0.0","0.0","sa829545"
"Brent Jones","","0","0","6.05","0","0","0","1.0","1","1","0","1","1","1.71","5.05","4.96","6.02","0.0","0.0","sa828874"
"Andrew Vinson","","0","0","5.84","0","0","0","1.0","1","1","0","0","1","1.73","4.31","5.14","6.02","0.0","0.0","sa918195"
"Cameron Roegner","","0","0","6.04","0","0","0","1.0","1","1","0","1","1","1.79","5.43","5.67","6.02","0.0","0.0","sa918493"
"Thaddius Lowry","","0","0","5.97","0","0","0","1.0","1","1","0","1","0","1.60","4.87","3.85","6.02","0.0","0.0","sa737826"
"Erik Cabrera","","0","0","5.99","0","0","0","1.0","1","1","0","1","1","1.77","5.33","5.67","6.02","0.0","0.0","sa599820"
"Joseph Michaud","","0","0","6.09","0","0","0","1.0","1","1","0","0","0","1.70","4.29","4.49","6.02","0.0","0.0","sa738530"
"Pedro Payano","","0","0","5.97","0","0","0","1.0","1","1","0","1","1","1.70","5.67","5.20","6.02","0.0","0.0","sa658997"
"Hansel Rodriguez","","0","0","5.96","0","0","0","1.0","1","1","0","1","1","1.79","5.00","5.79","6.02","0.0","0.0","sa830462"
"Scott Silverstein","","0","0","5.87","0","1","0","1.0","1","1","0","1","1","1.76","5.34","5.73","6.02","0.0","0.0","sa709606"
"Bob Wheatley","","0","0","5.73","0","1","0","1.0","1","1","0","1","1","1.85","5.54","6.80","6.02","0.0","0.0","sa829397"
"Logan Lombana","","0","0","5.91","0","1","0","1.0","1","1","0","1","1","1.81","5.87","6.37","6.02","0.0","0.0","sa875789"
"Corbin Hoffner","","0","0","5.74","0","1","0","1.0","1","1","0","1","1","1.84","5.97","6.91","6.02","0.0","0.0","sa658274"
"Alex Wells","","0","0","5.87","0","0","0","1.0","1","1","0","0","0","1.67","4.39","4.36","6.03","0.0","0.0","sa919319"
"Jose Bautista","","0","0","5.74","0","1","0","1.0","1","1","0","1","1","1.81","7.16","6.97","6.03","0.0","0.0","sa509071"
"Logan Boyd","","0","0","6.05","0","0","0","1.0","1","1","0","0","0","1.69","4.45","4.49","6.03","0.0","0.0","sa875769"
"Logan Sawyer","","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.79","5.33","5.56","6.03","0.0","0.0","sa829628"
"Steven De La Cruz","","0","0","5.84","0","1","0","1.0","1","1","0","1","1","1.81","6.15","6.66","6.03","0.0","0.0","sa831915"
"Jesus Barraza","","0","0","5.76","0","1","0","1.0","1","1","0","1","1","1.65","5.75","5.13","6.03","0.0","0.0","sa504962"
"Shane Halley","","0","0","6.15","0","1","0","1.0","1","1","0","1","1","1.85","5.69","6.16","6.03","0.0","0.0","sa658503"
"Tim Viehoff","","0","0","5.75","0","0","0","1.0","1","1","0","1","1","1.73","5.51","5.72","6.03","0.0","0.0","sa918261"
"Jordan Smith","","0","0","5.95","0","0","0","1.0","1","1","0","0","1","1.74","4.28","5.03","6.03","0.0","0.0","sa709167"
"Josue Montanez","","0","0","5.88","0","1","0","1.0","1","1","0","1","1","1.80","5.42","6.11","6.03","0.0","0.0","sa549721"
"Gregorio Sequera","","0","0","5.71","0","1","0","1.0","1","1","0","1","1","1.84","6.14","7.04","6.03","0.0","0.0","sa876537"
"Jose Pena","","0","0","5.81","0","1","0","1.0","1","1","0","1","1","1.70","7.14","5.99","6.03","0.0","0.0","sa510341"
"Hunter Harvey","","0","0","5.99","0","0","0","1.0","1","1","0","1","1","1.72","5.95","5.41","6.03","0.0","0.0","sa737510"
"Euclides Leyer","","0","0","5.76","0","1","0","1.0","1","1","0","1","1","1.79","7.26","6.91","6.03","0.0","0.0","sa551004"
"Logan Norris","","0","0","6.16","0","1","0","1.0","1","1","0","1","1","1.86","5.37","6.15","6.03","0.0","0.0","sa621025"
"Willie Gabay","","0","0","5.82","0","1","0","1.0","1","1","0","1","1","1.77","6.23","6.15","6.03","0.0","0.0","sa658273"
"Julio Mateo","","0","0","5.90","0","1","0","1.0","1","1","0","1","1","1.80","5.64","6.26","6.03","0.0","0.0","sa737484"
"Jesus Tinoco","","0","0","6.24","0","0","0","1.0","1","1","0","1","0","1.70","4.65","4.24","6.03","0.0","0.0","sa657723"
"Gaither Bumgardner","","0","0","5.66","0","1","0","1.0","1","1","0","1","1","1.82","5.58","6.74","6.04","0.0","0.0","sa738264"
"Brady Wager","","0","0","6.02","0","0","0","1.0","1","1","0","0","1","1.74","4.36","4.80","6.04","0.0","0.0","sa502341"
"Isaac Castro","","0","0","6.00","0","0","0","1.0","1","1","0","1","1","1.70","5.32","5.09","6.04","0.0","0.0","sa739472"
"Alejandro Requena","","0","0","6.27","0","0","0","1.0","1","1","0","1","1","1.75","4.93","4.78","6.04","0.0","0.0","sa828724"
"Jarett Miller","","0","0","5.97","0","0","0","1.0","1","1","0","1","0","1.62","5.96","4.49","6.04","0.0","0.0","sa599218"
"Luis Urena","","0","0","5.74","0","1","0","1.0","1","1","0","1","1","1.79","4.84","6.00","6.04","0.0","0.0","sa547736"
"Harold Guerrero","","0","0","5.61","0","1","0","1.0","1","1","0","1","1","1.84","7.04","7.43","6.04","0.0","0.0","sa506060"
"Chris Anderson","","0","0","6.04","0","0","0","1.0","1","1","0","1","1","1.73","5.63","5.47","6.04","0.0","0.0","sa550003"
"Sven Schuller","","0","0","5.70","0","1","0","1.0","1","1","0","1","1","1.87","5.19","6.89","6.05","0.0","0.0","sa837843"
"Armando Bastardo","","0","0","5.72","0","1","0","1.0","1","1","0","1","1","1.80","5.13","6.28","6.05","0.0","0.0","sa656035"
"Adrian Almeida","","0","0","5.47","0","1","0","1.0","1","1","0","1","1","1.86","6.15","7.56","6.05","0.0","0.0","sa658087"
"Carlos Hernandez","","0","0","5.96","0","0","0","1.0","1","1","0","1","1","1.78","6.42","6.50","6.05","0.0","0.0","sa657734"
"Clint Sharp","","0","0","5.92","0","0","0","1.0","1","1","0","0","1","1.67","4.39","4.53","6.05","0.0","0.0","sa602690"
"Max Cordy","","0","0","5.95","0","1","0","1.0","1","1","0","1","1","1.88","5.66","6.88","6.05","0.0","0.0","sa876169"
"Miguel Duarte","","0","0","6.03","0","0","0","1.0","1","1","0","1","1","1.67","5.05","4.60","6.05","0.0","0.0","sa185725"
"Sam Roberts","","0","0","6.01","0","1","0","1.0","1","1","0","1","1","1.82","4.99","5.99","6.05","0.0","0.0","sa598562"
"Sam Thoele","","0","0","6.12","0","1","0","1.0","1","1","0","1","1","1.83","6.37","6.44","6.05","0.0","0.0","sa875604"
"Ruben Vicente","","0","0","5.94","0","1","0","1.0","1","1","0","1","1","1.76","4.73","5.43","6.05","0.0","0.0","sa244124"
"Jordan Hicks","","0","0","5.97","0","0","0","1.0","1","1","0","1","1","1.84","4.63","6.11","6.05","0.0","0.0","sa875019"
"Evan Miller","","0","0","5.84","0","1","0","1.0","1","1","0","1","1","1.89","6.10","7.32","6.05","0.0","0.0","sa915725"
"Witt Haggard","","0","0","5.83","0","1","0","1.0","1","1","0","1","1","1.90","6.52","7.61","6.05","0.0","0.0","sa857656"
"Yeison Medina","","0","0","5.89","0","1","0","1.0","1","1","0","1","1","1.90","5.27","6.99","6.06","0.0","0.0","sa736868"
"Carson Cross","","0","0","6.05","0","0","0","1.0","1","1","0","0","1","1.77","4.32","5.24","6.06","0.0","0.0","sa709597"
"Andres Sotillet","","0","0","6.01","0","0","0","1.0","1","1","0","0","1","1.80","3.47","5.33","6.06","0.0","0.0","sa917861"
"Deion Williams","","0","0","5.90","0","1","0","1.0","1","1","0","1","1","1.87","5.85","6.94","6.06","0.0","0.0","sa598271"
"Alex Luna","","0","0","6.04","0","0","0","1.0","1","1","0","0","1","1.75","3.91","4.98","6.06","0.0","0.0","sa875276"
"Sal Mendez","","0","0","5.88","0","1","0","1.0","1","1","0","1","1","1.78","4.94","5.72","6.06","0.0","0.0","sa739012"
"Derrick Bleeker","","0","0","5.95","0","1","0","1.0","1","1","0","1","1","1.72","5.42","5.19","6.06","0.0","0.0","sa602386"
"Jonathan Massad","","0","0","6.15","0","0","0","1.0","1","1","0","0","1","1.74","4.32","4.87","6.06","0.0","0.0","sa738425"
"Janser Severino","","0","0","6.07","0","0","0","1.0","1","1","0","1","1","1.71","4.90","4.72","6.06","0.0","0.0","sa550635"
"Bryan Dobzanski","","0","0","6.05","0","0","0","1.0","1","1","0","0","1","1.74","4.23","4.98","6.06","0.0","0.0","sa829656"
"Sebastian Vader","","0","0","6.04","0","0","0","1.0","1","1","0","1","1","1.70","4.53","4.56","6.06","0.0","0.0","sa549374"
"Mark McCoy","","0","0","5.66","0","1","0","1.0","1","1","0","1","1","1.87","5.45","7.15","6.06","0.0","0.0","sa658793"
"Matt Borens","","0","0","6.00","0","0","0","1.0","1","1","0","1","0","1.65","4.96","4.25","6.07","0.0","0.0","sa829013"
"Derrick Penilla","","0","0","6.02","0","0","0","1.0","1","1","0","1","1","1.73","4.94","5.15","6.07","0.0","0.0","sa738117"
"Rodolfo Fernandez","","0","0","5.98","0","1","0","1.0","1","1","0","1","1","1.75","5.78","5.80","6.07","0.0","0.0","sa832181"
"Colin Rodgers","","0","0","5.82","0","0","0","1.0","1","1","0","1","1","1.77","4.80","5.83","6.07","0.0","0.0","sa657940"
"Derek Callahan","","0","0","5.92","0","0","0","1.0","1","1","0","1","1","1.72","4.77","4.93","6.07","0.0","0.0","sa829221"
"Matt Milroy","","0","0","5.79","0","1","0","1.0","1","1","0","1","1","1.84","7.27","7.43","6.07","0.0","0.0","sa503072"
"Hunter Carnevale","","0","0","6.03","0","1","0","1.0","1","1","0","1","1","1.78","5.75","5.96","6.07","0.0","0.0","sa549348"
"Jeffry Fernandez","","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.74","4.80","5.19","6.07","0.0","0.0","sa597215"
"Guadalupe Perez","","0","0","6.05","0","0","0","1.0","1","1","0","1","1","1.68","5.24","4.79","6.07","0.0","0.0","sa508499"
"Pedro Brito","","0","0","5.86","0","0","0","1.0","1","1","0","1","1","1.81","4.77","6.04","6.07","0.0","0.0","sa830145"
"Bladimir Matos","","0","0","5.82","0","1","0","1.0","1","1","0","1","1","1.90","6.95","7.87","6.07","0.0","0.0","sa877507"
"Michael Suarez","","0","0","5.83","0","0","0","1.0","1","1","0","1","1","1.76","4.88","5.64","6.08","0.0","0.0","sa735869"
"Eduar Lopez","","0","0","5.91","0","0","0","1.0","1","1","0","0","1","1.71","4.02","4.80","6.08","0.0","0.0","sa657123"
"Matias Carrillo","","0","0","5.78","0","1","0","1.0","1","1","0","1","1","1.76","4.73","5.61","6.08","0.0","0.0","sa393223"
"Dereck Rodriguez","","0","0","6.08","0","0","0","1.0","1","1","0","1","0","1.62","4.68","4.03","6.08","0.0","0.0","sa597982"
"Andy Beresford","","0","0","6.01","0","0","0","1.0","1","1","0","0","1","1.72","4.17","4.63","6.08","0.0","0.0","sa738354"
"Dan Savas","","0","0","5.92","0","1","0","1.0","1","1","0","1","1","1.89","5.65","7.15","6.08","0.0","0.0","sa827494"
"Francisco Gonzalez","","0","0","5.92","0","1","0","1.0","1","1","0","1","1","1.86","5.96","6.93","6.08","0.0","0.0","sa657929"
"Denton Keys","","0","0","5.75","0","0","0","1.0","1","1","0","1","1","1.84","5.08","6.48","6.08","0.0","0.0","sa737932"
"Marc Magliaro","","0","0","6.22","0","1","0","1.0","1","1","0","1","1","1.81","5.23","5.57","6.08","0.0","0.0","sa739267"
"Jhon Martinez","","0","0","5.92","0","0","0","1.0","1","1","0","1","1","1.86","4.55","6.27","6.08","0.0","0.0","sa737095"
"Kaleb Earls","","0","0","6.12","0","1","0","1.0","1","1","0","1","1","1.81","6.12","6.13","6.08","0.0","0.0","sa829064"
"Cecil Tanner","","0","0","5.75","0","1","0","1.0","1","1","0","1","1","1.97","6.62","8.53","6.08","0.0","0.0","sa526565"
"Zac Houston","","0","0","5.85","0","1","0","1.0","1","1","0","1","1","1.84","6.83","7.30","6.08","0.0","0.0","sa874155"
"Luke Lanphere","","0","0","6.04","0","1","0","1.0","1","1","0","1","1","1.74","5.30","5.27","6.08","0.0","0.0","sa738712"
"James Stokes","","0","0","5.78","0","1","0","1.0","1","1","0","1","1","1.88","5.53","7.10","6.09","0.0","0.0","sa579537"
"Matt Imhof","","0","0","5.75","0","0","0","1.0","1","1","0","1","1","1.78","6.56","6.65","6.09","0.0","0.0","sa828688"
"Agapito Barrios","","0","0","6.07","0","0","0","1.0","1","1","0","1","0","1.66","4.98","4.49","6.09","0.0","0.0","sa597075"
"Francisco Villa","","0","0","5.94","0","1","0","1.0","1","1","0","1","1","1.83","5.84","6.58","6.09","0.0","0.0","sa599910"
"Michael Gunn","","0","0","5.90","0","1","0","1.0","1","1","0","1","1","1.88","6.17","7.29","6.09","0.0","0.0","sa827321"
"Dalbert Siri","","0","0","5.80","0","1","0","1.0","1","1","0","1","1","1.84","6.91","7.35","6.09","0.0","0.0","sa873148"
"Philip Walby","","0","0","5.85","0","1","0","1.0","1","1","0","1","1","1.89","6.05","7.42","6.09","0.0","0.0","sa550369"
"Milton Gomez","","0","0","6.16","0","0","0","1.0","1","1","0","1","1","1.86","4.95","6.07","6.09","0.0","0.0","sa597280"
