"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Edgar Santana","","0","0","3.83","0","1","0","1.0","1","0","0","1","0","1.35","7.82","3.26","3.83","0.0","0.1","sa830146"
"Jon Edwards","Padres","0","0","3.70","0","1","0","1.0","1","0","0","1","1","1.34","10.67","4.70","3.83","0.0","0.1","1483"
"Jaime Garcia","Braves","6","6","3.83","18","18","0","101.0","102","43","10","87","36","1.36","7.69","3.19","3.83","1.4","1.4","8137"
"Reyes Moronta","","1","1","3.62","0","15","0","15.0","13","6","1","16","7","1.34","9.59","4.46","3.84","0.1","0.1","sa597322"
"Cory Luebke","Pirates","0","0","3.74","0","1","0","1.0","1","0","0","1","0","1.32","8.99","3.54","3.84","0.0","0.1","1984"
"Jake Diekman","Rangers","1","1","3.65","0","15","0","15.0","13","6","1","16","7","1.36","9.77","4.39","3.84","0.1","0.1","5003"
"C.C. Lee","Indians","0","0","3.77","0","1","0","1.0","1","0","0","1","0","1.28","9.47","3.53","3.84","0.0","0.1","5177"
"Aaron Loup","Blue Jays","2","2","3.68","0","34","0","34.0","32","14","3","32","13","1.32","8.52","3.44","3.84","0.2","0.3","10343"
"Tyler Skaggs","Angels","4","3","3.71","10","10","0","54.0","49","22","6","53","19","1.26","8.81","3.16","3.84","0.8","0.9","10190"
"Brad Wieck","","0","0","3.58","0","1","0","1.0","1","0","0","1","0","1.34","10.04","4.44","3.84","0.0","0.1","sa659424"
"Madison Younginer","Braves","0","0","3.75","0","1","0","1.0","1","0","0","1","0","1.34","9.08","3.92","3.85","0.0","0.1","10636"
"Shane Greene","Tigers","2","2","3.76","0","42","0","42.0","40","18","5","40","14","1.28","8.50","3.02","3.85","0.3","0.3","10756"
"Ivan Nova","Pirates","8","8","4.08","22","22","0","132.0","144","60","14","98","29","1.31","6.69","1.96","3.85","1.9","1.4","1994"
"Mike Hauschild","Astros","0","0","3.83","0","8","0","8.0","7","3","1","7","2","1.29","7.96","2.80","3.85","0.1","0.0","14033"
"Paco Rodriguez","Dodgers","0","0","3.60","0","1","0","1.0","1","0","0","1","0","1.33","9.13","3.89","3.85","0.0","0.1","13398"
"Tony Zych","Mariners","2","2","3.72","0","41","0","41.0","38","17","4","41","16","1.30","8.95","3.53","3.86","0.2","0.2","12876"
"Lucas Sims","","0","0","3.72","0","8","0","8.0","6","3","1","9","4","1.33","10.62","4.61","3.86","0.1","0.1","sa657914"
"Mike Broadway","Giants","0","0","3.75","0","1","0","1.0","1","0","0","1","0","1.29","8.67","3.42","3.86","0.0","0.1","9894"
"Tony Watson","Pirates","2","2","3.85","0","49","27","49.0","48","21","5","43","16","1.30","7.88","2.92","3.86","0.2","0.1","3132"
"Taylor Rogers","Twins","2","2","3.82","0","43","1","43.0","43","18","5","37","13","1.29","7.76","2.65","3.86","0.3","0.3","13449"
"Jamey Wright","Dodgers","0","0","3.74","0","1","0","1.0","1","0","0","1","0","1.36","7.51","3.36","3.86","0.0","0.1","715"
"Samuel Tuivailala","Cardinals","1","1","3.73","0","27","0","27.0","23","11","3","30","14","1.36","10.04","4.55","3.86","0.1","0.2","13485"
"Kaleb Fleck","","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.34","9.61","4.14","3.87","0.0","0.1","sa526875"
"Jake McGee","Rockies","2","2","3.95","0","41","3","41.0","39","18","5","44","15","1.29","9.57","3.26","3.87","0.4","0.4","7550"
"Ryne Harper","","0","0","3.69","0","1","0","1.0","1","0","0","1","0","1.30","9.52","3.91","3.87","0.0","0.1","sa599485"
"Joe Broussard","","0","0","3.74","0","1","0","1.0","1","0","0","1","0","1.25","8.97","3.10","3.87","0.0","0.1","sa708442"
"Jacob Barnes","Brewers","2","2","3.90","0","41","0","41.0","38","18","5","43","17","1.33","9.34","3.61","3.87","0.3","0.3","12323"
"Cliff Lee","Phillies","0","0","3.85","0","0","0","1.0","1","0","0","1","0","1.21","7.88","1.92","3.87","0.0","0.0","1636"
"Jose Oyervides","","0","0","3.82","0","0","0","1.0","1","0","0","1","0","1.31","8.42","3.32","3.87","0.0","0.0","sa202000"
"Kyle Zimmer","","0","0","3.73","0","8","0","8.0","7","3","1","8","3","1.30","9.04","3.71","3.87","0.1","0.1","sa621583"
"Josh Osich","Giants","1","1","3.61","0","19","0","19.0","17","7","2","17","9","1.38","8.41","4.19","3.88","0.0","0.1","11528"
"Chris Smith","Athletics","1","1","3.88","0","11","0","11.0","11","5","1","11","4","1.30","8.38","3.07","3.88","0.1","0.1","4544"
"Daniel Coulombe","Athletics","2","2","3.75","0","34","0","34.0","32","14","3","33","16","1.39","8.76","4.15","3.88","0.2","0.1","13293"
"Ryne Stanek","Rays","1","1","3.67","0","30","0","30.0","26","12","3","31","14","1.33","9.46","4.16","3.88","0.2","0.2","15947"
"Giovanny Gallegos","Yankees","1","1","3.80","0","23","0","23.0","20","10","3","26","8","1.24","9.90","3.24","3.88","0.2","0.1","14986"
"Adam Wainwright","Cardinals","8","7","3.97","21","21","0","128.0","132","56","14","103","38","1.32","7.26","2.64","3.88","2.0","1.6","2233"
"Trevor Cahill","Padres","5","6","3.87","17","17","0","96.0","89","41","8","95","47","1.41","8.96","4.39","3.88","1.4","1.2","6249"
"T.J. Weir","","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.35","8.72","3.71","3.89","0.0","0.1","sa829207"
"Matt Albers","Nationals","2","2","3.93","0","42","2","42.0","44","18","4","33","13","1.36","7.12","2.85","3.89","0.2","0.2","4300"
"Nick Wittgren","Marlins","1","1","3.90","0","27","0","27.0","26","12","3","24","8","1.25","7.99","2.58","3.89","0.1","0.1","15594"
"Xavier Cedeno","Rays","2","2","3.60","0","48","9","48.0","45","19","5","44","19","1.33","8.22","3.60","3.89","0.2","0.4","36"
"Andrew McKirahan","Braves","0","0","3.74","0","1","0","1.0","1","0","0","1","0","1.35","8.47","3.67","3.89","0.0","0.1","12870"
"Yimi Garcia","Dodgers","0","0","3.78","0","1","0","1.0","1","0","0","1","0","1.19","9.60","2.84","3.89","0.0","0.1","12095"
"Daniel Stumpf","Phillies","0","0","3.62","0","1","0","1.0","1","0","0","1","0","1.31","8.99","3.68","3.89","0.0","0.1","13780"
"Felix Hernandez","Mariners","6","5","3.92","16","16","0","99.0","98","43","11","85","31","1.31","7.75","2.85","3.89","1.5","1.3","4772"
"Jose De Leon","Rays","3","3","3.80","9","9","0","48.0","41","20","6","52","17","1.21","9.82","3.16","3.90","0.9","0.8","15463"
"Mark Montgomery","","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.31","9.71","3.96","3.90","0.0","0.1","sa598328"
"Blake Cooper","","0","0","3.68","0","1","0","1.0","1","0","0","1","0","1.40","8.30","4.17","3.90","0.0","0.1","sa549089"
"Kyle Hendricks","Cubs","9","7","3.86","22","22","0","133.0","131","57","15","112","38","1.28","7.57","2.61","3.90","2.0","2.0","12049"
"Michael Wacha","Cardinals","6","6","3.95","18","18","0","101.0","99","44","11","90","33","1.31","8.01","2.93","3.90","1.4","1.4","14078"
"Robbie Ross Jr.","Red Sox","2","2","3.79","0","42","0","42.0","40","18","4","38","17","1.35","8.20","3.55","3.90","0.2","0.4","6819"
"Zac Rosscup","","0","0","3.77","0","8","0","8.0","6","3","1","9","4","1.29","10.66","4.17","3.90","0.0","0.1","9419"
"Luke Weaver","Cardinals","3","3","3.93","9","9","0","48.0","46","21","6","44","13","1.24","8.17","2.41","3.90","0.7","0.7","16918"
"Michael Lorenzen","Reds","2","2","3.77","0","42","0","42.0","40","18","5","40","15","1.29","8.60","3.16","3.90","0.2","0.3","14843"
"Shea Spitzbarth","","0","0","3.77","0","1","0","1.0","1","0","0","1","0","1.35","9.45","4.16","3.91","0.0","0.1","sa873695"
"Fernando Rodney","Diamondbacks","2","2","3.85","0","49","24","49.0","44","21","4","49","24","1.40","9.10","4.40","3.91","0.2","0.3","494"
"Erik Davis","Nationals","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.37","8.87","4.02","3.91","0.0","0.1","8422"
"Cory Gearrin","Giants","2","2","3.75","0","34","0","34.0","32","14","3","30","14","1.37","7.91","3.80","3.91","0.1","0.2","7947"
"Brad Ziegler","Marlins","2","2","3.74","0","42","0","42.0","44","18","3","29","17","1.46","6.19","3.70","3.91","0.1","0.1","7293"
"Oliver Perez","Nationals","2","2","3.80","0","34","0","34.0","31","15","4","37","14","1.31","9.66","3.78","3.92","0.2","0.2","1514"
"Duane Below","Marlins","0","0","3.78","0","1","0","1.0","1","0","0","1","0","1.25","6.91","2.23","3.92","0.0","0.1","3124"
"Jerry Sullivan","","0","0","3.87","0","1","0","1.0","1","0","0","1","0","1.32","8.91","3.58","3.92","0.0","0.1","sa501200"
"Trevor Oaks","","0","0","3.86","0","0","0","1.0","1","0","0","1","0","1.29","6.74","2.26","3.92","0.0","0.0","sa829144"
"Jed Bradley","Braves","0","0","3.74","0","1","0","1.0","1","0","0","1","0","1.39","7.80","3.70","3.92","0.0","0.1","13166"
"Craig Stammen","Padres","1","1","3.94","0","22","0","22.0","22","10","2","19","8","1.34","7.64","3.09","3.93","0.1","0.0","7274"
"Jorge de la Rosa","Diamondbacks","3","3","3.92","2","44","0","55.0","52","24","6","51","21","1.34","8.43","3.45","3.93","0.4","0.5","2047"
"Dario Alvarez","Rangers","1","1","3.80","0","26","0","26.0","23","11","3","30","12","1.31","10.37","4.10","3.93","0.1","0.2","14239"
"Jose Quintana","White Sox","9","9","3.88","25","25","0","157.0","153","68","19","142","47","1.28","8.13","2.69","3.93","2.9","2.7","11423"
"Brad Brach","Orioles","3","2","3.87","0","50","18","50.0","44","22","6","55","21","1.30","9.93","3.76","3.93","0.3","0.4","6627"
"Nick Goody","Indians","1","1","3.79","0","27","0","27.0","23","11","4","30","11","1.24","10.08","3.58","3.93","0.2","0.2","13685"
"Tyler Webb","","0","0","3.69","0","1","0","1.0","1","0","0","1","0","1.26","9.37","3.32","3.93","0.0","0.1","sa602910"
"Michael Fulmer","Tigers","9","7","3.93","22","22","0","135.0","130","59","16","121","42","1.28","8.06","2.79","3.93","2.2","2.1","13218"
"Mike Zagurski","Yankees","0","0","3.72","0","1","0","1.0","1","0","0","1","0","1.30","10.39","4.07","3.94","0.0","0.1","9683"
"Joe Blanton","Nationals","1","1","4.00","0","27","0","27.0","26","12","3","26","8","1.28","8.62","2.73","3.94","0.1","0.1","4849"
"Zack Wheeler","Mets","6","6","3.95","19","19","0","105.0","100","46","11","102","42","1.35","8.72","3.62","3.94","1.6","1.2","10310"
"Chris O'Grady","","0","0","3.73","0","1","0","1.0","1","0","0","1","0","1.30","7.56","3.02","3.94","0.0","0.1","sa658155"
"Jonathan Broxton","Cardinals","2","2","3.92","0","42","0","42.0","41","18","4","40","18","1.38","8.41","3.79","3.94","0.2","0.1","4759"
"Caleb Dirks","","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.34","9.54","4.15","3.94","0.0","0.1","sa829346"
"Dillon Peters","","0","0","3.83","0","0","0","1.0","1","0","0","1","0","1.33","6.48","2.67","3.94","0.0","0.0","sa599187"
"Matt Moore","Giants","8","8","3.84","23","23","0","133.0","123","57","15","124","50","1.30","8.43","3.37","3.94","1.6","1.6","1890"
"Carlos Fisher","Padres","0","0","3.83","0","1","0","1.0","1","0","0","1","1","1.37","9.88","4.51","3.94","0.0","0.1","9832"
"Jake Buchanan","Cubs","0","0","3.82","0","8","0","8.0","8","3","1","6","2","1.33","6.80","2.76","3.94","0.0","0.0","10962"
"Luis Severino","Yankees","7","6","3.89","19","19","0","107.0","99","46","14","108","36","1.26","9.06","3.02","3.95","1.9","1.8","15890"
"Bryan Shaw","Indians","2","2","3.82","0","42","1","42.0","40","18","4","39","17","1.35","8.39","3.69","3.95","0.2","0.2","8110"
"Adrian Houser","Brewers","0","0","3.96","0","1","0","1.0","1","0","0","1","0","1.37","8.19","3.42","3.95","0.0","0.1","12718"
"Tyler Rogers","","0","0","3.69","0","1","0","1.0","1","0","0","1","0","1.41","6.79","3.80","3.96","0.0","0.1","sa739036"
"Tim Peterson","","0","0","3.94","0","1","0","1.0","1","0","0","1","0","1.31","9.46","3.59","3.96","0.0","0.1","sa658510"
"Jeremy Affeldt","Giants","0","0","3.70","0","1","0","1.0","1","0","0","1","0","1.41","6.79","3.66","3.96","0.0","0.1","583"
"Jose Ramirez","Braves","2","2","3.86","0","35","0","35.0","30","15","4","39","18","1.37","9.96","4.62","3.96","0.1","0.2","10171"
"Jonathan Holder","Yankees","1","1","3.86","0","27","0","27.0","25","12","4","27","8","1.23","9.00","2.75","3.96","0.2","0.1","16588"
"Zach Jackson","Nationals","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.39","7.59","3.48","3.96","0.0","0.1","8356"
"Felix Pena","Cubs","1","1","3.81","0","27","0","27.0","23","11","3","29","11","1.29","9.73","3.81","3.96","0.2","0.2","13403"
"Alex Meyer","Angels","3","3","3.75","8","8","0","45.0","38","19","5","49","22","1.33","9.66","4.31","3.96","0.6","0.6","12833"
"Phil Coke","Pirates","0","0","3.84","0","1","0","1.0","1","0","0","1","0","1.39","7.63","3.52","3.96","0.0","0.1","5535"
"Brandon Morrow","Padres","0","0","3.96","0","1","0","1.0","1","0","0","1","0","1.32","7.75","2.86","3.96","0.0","0.1","9346"
"Chang-Yong Lim","Cubs","0","0","3.87","0","1","0","1.0","1","0","0","1","0","1.32","8.55","3.42","3.96","0.0","0.1","14445"
"Charlie Furbush","","1","1","3.85","0","19","0","19.0","17","8","2","19","7","1.31","9.03","3.54","3.96","0.1","0.1","1370"
"Kyle Fischer","","0","0","3.87","0","1","0","1.0","1","0","0","1","0","1.41","7.09","3.60","3.96","0.0","0.1","sa829490"
"Hector Ambriz","Padres","0","0","3.90","0","1","0","1.0","1","0","0","1","0","1.34","7.83","3.22","3.97","0.0","0.1","559"
"Andrew Suarez","","0","0","3.82","0","0","0","1.0","1","0","0","1","0","1.30","6.61","2.54","3.97","0.0","0.0","sa598260"
"Juan Perez","Blue Jays","0","0","3.77","0","1","0","1.0","1","0","0","1","1","1.39","9.81","4.72","3.97","0.0","0.1","2557"
"Jeff Francis","Blue Jays","0","0","3.91","0","1","0","1.0","1","0","0","1","0","1.27","7.79","2.51","3.97","0.0","0.1","4684"
"Hector Neris","Phillies","2","3","3.85","0","51","17","51.0","44","22","7","55","20","1.27","9.82","3.60","3.97","0.3","0.3","11804"
"Kyle McGrath","","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.24","9.16","3.04","3.97","0.0","0.1","sa829726"
"Jose Alvarez","Angels","2","2","3.69","0","41","0","41.0","38","17","4","36","15","1.30","7.93","3.21","3.97","0.1","0.3","5358"
"Glen Perkins","Twins","0","0","3.93","0","8","0","8.0","7","3","1","8","2","1.26","8.69","2.78","3.97","0.0","0.0","8041"
"Johnny Barbato","Pirates","1","1","3.93","0","30","0","30.0","28","13","3","30","14","1.37","9.01","4.06","3.97","0.1","0.1","11440"
"Ray Black","","0","0","3.64","0","1","0","1.0","1","0","0","1","1","1.47","11.02","6.30","3.97","0.0","0.1","sa579473"
"James Buckelew","","0","0","3.68","0","1","0","1.0","1","0","0","1","0","1.45","6.75","3.94","3.97","0.0","0.1","sa550261"
"Yuhei Nakaushiro","","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.35","9.05","3.96","3.97","0.0","0.1","sa653446"
"Danny Barnes","Blue Jays","2","1","3.92","0","30","0","30.0","27","13","4","31","9","1.20","9.34","2.78","3.97","0.3","0.2","11388"
"Ryan Brasier","Angels","0","0","3.75","0","1","0","1.0","1","0","0","1","0","1.29","8.61","3.46","3.97","0.0","0.1","5615"
"Ryan Dull","Athletics","2","2","3.96","0","42","1","42.0","38","18","5","42","15","1.28","9.05","3.23","3.97","0.3","0.1","13974"
"Gio Gonzalez","Nationals","8","7","3.98","22","22","0","129.0","127","57","13","115","50","1.37","8.02","3.49","3.98","1.8","1.8","7448"
"A.J. Burnett","Pirates","0","0","4.19","0","0","0","1.0","1","0","0","1","0","1.40","7.52","3.33","3.98","0.0","0.0","512"
"Brian Ellington","Marlins","1","1","3.84","0","23","0","23.0","19","10","2","26","12","1.36","10.06","4.70","3.98","0.1","0.1","17233"
"Shawn Tolleson","Rays","0","0","3.80","0","8","0","8.0","7","3","1","7","3","1.29","8.48","3.19","3.98","0.0","0.1","10481"
"Yaisel Sierra","","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.33","7.95","3.36","3.98","0.0","0.1","sa909930"
"Edubray Ramos","Phillies","2","2","3.92","0","35","0","35.0","32","15","5","36","12","1.26","9.38","3.18","3.98","0.2","0.2","16086"
"Chasen Bradford","","0","0","3.95","0","1","0","1.0","1","0","0","1","0","1.34","6.89","2.70","3.98","0.0","0.1","sa599551"
"Diego Moreno","Rays","1","1","3.79","0","15","0","15.0","14","6","2","14","6","1.30","8.46","3.38","3.98","0.1","0.1","6238"
"Trevor Gott","Nationals","1","1","3.92","0","19","0","19.0","19","8","2","16","8","1.40","7.73","3.66","3.98","0.1","0.1","15046"
"Jason Gurka","Rockies","0","0","4.03","0","1","0","1.0","1","0","0","1","0","1.37","8.05","3.16","3.99","0.0","0.1","8007"
"Tommy Hunter","Rays","1","1","3.85","0","22","0","22.0","22","9","3","19","6","1.28","7.52","2.61","3.99","0.1","0.1","1157"
"Tyler Duffey","Twins","4","4","4.06","6","42","1","70.0","71","32","9","61","18","1.27","7.76","2.36","3.99","0.7","0.7","13758"
"Juan Jaime","Braves","0","0","3.78","0","1","0","1.0","1","0","0","1","1","1.47","10.67","5.81","3.99","0.0","0.1","6127"
"Trey Wingenter","","0","0","3.86","0","1","0","1.0","1","0","0","1","0","1.41","8.58","4.25","3.99","0.0","0.1","sa659030"
"Mike Dimock","","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.26","8.71","3.17","3.99","0.0","0.1","sa526011"
"Drew Pomeranz","Red Sox","8","6","4.01","20","20","0","109.0","100","49","14","113","44","1.32","9.32","3.62","3.99","1.6","1.8","11426"
"Walker Buehler","","0","0","3.95","0","0","0","1.0","1","0","0","1","0","1.32","8.42","3.30","4.00","0.0","0.0","sa658292"
"Robert Zarate","","0","0","3.76","0","0","0","1.0","1","0","0","1","0","1.32","8.50","3.58","4.00","0.0","0.0","sa471754"
"Sonny Gray","Athletics","8","8","4.13","22","22","0","135.0","141","62","14","108","46","1.38","7.20","3.03","4.00","1.9","1.4","12768"
"Brian Flynn","Royals","0","0","3.79","0","8","0","8.0","7","3","1","7","3","1.35","8.25","3.74","4.00","0.0","0.0","12027"
"Gabriel Moya","","0","0","3.79","0","1","0","1.0","1","0","0","1","0","1.34","9.62","4.25","4.00","0.0","0.1","sa658468"
"Charles Brewer","Diamondbacks","0","0","3.98","0","1","0","1.0","1","0","0","1","0","1.30","7.83","2.83","4.00","0.0","0.1","9155"
"Preston Guilmet","Brewers","0","0","4.07","0","1","0","1.0","1","0","0","1","0","1.31","8.72","3.02","4.00","0.0","0.1","7303"
"Nick Vincent","Mariners","2","2","3.90","0","49","3","49.0","46","21","7","47","15","1.24","8.64","2.82","4.00","0.3","0.2","7555"
"Matt Andriese","Rays","6","6","3.97","17","17","0","94.0","91","41","12","81","28","1.27","7.79","2.67","4.00","1.4","1.3","12022"
"Ben Rowen","Brewers","0","0","4.12","0","1","0","1.0","1","0","0","1","0","1.37","6.76","2.69","4.00","0.0","0.0","10983"
"Mike Morin","Angels","1","1","3.76","0","19","0","19.0","17","8","2","17","6","1.25","8.08","2.88","4.01","0.1","0.2","13442"
"Kenneth Roberts","Phillies","0","0","3.76","0","1","0","1.0","1","0","0","1","0","1.37","6.91","3.18","4.01","0.0","0.1","10938"
"Carlos Rodon","White Sox","4","4","3.99","12","12","0","72.0","67","32","9","75","30","1.33","9.35","3.69","4.01","1.1","1.0","16137"
"Mike Leake","Cardinals","8","9","4.11","24","24","0","145.0","159","66","16","102","35","1.33","6.30","2.15","4.01","1.8","1.6","10130"
"Wirfin Obispo","","0","0","3.90","0","1","0","1.0","1","0","0","1","0","1.26","9.84","3.58","4.01","0.0","0.1","sa530473"
"David Peterson","","0","0","3.94","0","1","0","1.0","1","0","0","1","0","1.41","7.26","3.58","4.01","0.0","0.1","sa603091"
"Armando Rivero","","0","0","3.79","0","1","0","1.0","1","0","0","1","1","1.35","10.64","4.88","4.01","0.0","0.1","sa739701"
"Wandy Peralta","Reds","2","2","3.66","0","34","0","34.0","31","14","4","34","15","1.34","8.88","4.00","4.01","0.2","0.3","14295"
"Jacob Rhame","","0","0","3.80","0","8","0","8.0","6","3","1","8","3","1.29","9.85","4.00","4.01","0.0","0.1","sa737837"
"Jose Jose","","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.35","8.69","3.91","4.01","0.0","0.1","sa506778"
"Carlos Frias","Dodgers","0","0","3.89","0","1","0","1.0","1","0","0","1","0","1.32","7.18","2.78","4.01","0.0","0.1","3547"
