"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Grant Gavin","","0","0","5.63","0","1","0","1.0","1","1","0","1","1","1.69","5.48","5.39","5.81","0.0","0.0","sa918674"
"Cristian Quintin","","0","0","5.91","0","1","0","1.0","1","1","0","1","1","1.77","5.97","5.69","5.81","0.0","0.0","sa597081"
"Austin Mason","","0","0","5.72","0","1","0","1.0","1","1","0","1","1","1.76","5.84","5.94","5.81","0.0","0.0","sa875720"
"Hector Lujan","","0","0","5.74","0","1","0","1.0","1","1","0","1","1","1.72","5.54","5.38","5.81","0.0","0.0","sa876201"
"Lenix Osuna","","0","0","5.63","0","1","0","1.0","1","1","0","1","1","1.71","5.55","5.43","5.81","0.0","0.0","sa739579"
"Marc Magliaro","","0","0","5.90","0","1","0","1.0","1","1","0","1","1","1.78","5.61","5.57","5.81","0.0","0.0","sa739267"
"Yoely Bello","","0","0","5.69","0","1","0","1.0","1","1","0","1","1","1.77","5.67","5.76","5.81","0.0","0.0","sa550536"
"Trey Teakell","","0","0","5.75","0","1","0","1.0","1","1","0","1","1","1.69","4.61","4.77","5.81","0.0","0.0","sa827438"
"Joey Webb","","0","0","5.53","0","1","0","1.0","1","1","0","1","1","1.87","5.85","7.02","5.81","0.0","0.0","sa738424"
"Steven Farinaro","","0","0","5.82","0","0","0","1.0","1","1","0","0","0","1.68","4.44","4.49","5.81","0.0","0.0","sa737934"
"Kevin Walter","","0","0","5.60","0","1","0","1.0","1","1","0","1","1","1.73","6.02","5.85","5.81","0.0","0.0","sa549483"
"Adonis Medina","","0","0","5.69","0","0","0","1.0","1","1","0","1","1","1.70","5.07","5.08","5.81","0.0","0.0","sa832877"
"Wes Torrez","","0","0","5.64","0","1","0","1.0","1","1","0","1","1","1.67","5.38","5.05","5.81","0.0","0.0","sa914205"
"Adenson Verastegui","","0","0","5.63","0","1","0","1.0","1","1","0","1","1","1.76","6.08","6.16","5.81","0.0","0.0","sa655955"
"Carlos Valdez","","0","0","5.49","0","1","0","1.0","1","1","0","1","1","1.80","6.14","6.57","5.82","0.0","0.0","sa600903"
"Jesse Beal","","0","0","5.78","0","1","0","1.0","1","1","0","1","1","1.65","5.56","4.57","5.82","0.0","0.0","sa455269"
"Luis Ramos","","0","0","5.79","0","0","0","1.0","1","1","0","0","0","1.68","4.29","4.41","5.82","0.0","0.0","sa659949"
"Jeremy Gabryszwski","","0","0","5.80","0","0","0","1.0","1","1","0","1","0","1.51","5.10","3.22","5.82","0.0","0.0","sa597791"
"Ramon Santos","","0","0","5.67","0","1","0","1.0","1","1","0","1","1","1.82","5.48","6.40","5.82","0.0","0.0","sa657843"
"Francisco Esquivel","","0","0","5.52","0","1","0","1.0","1","1","0","1","1","1.72","5.59","5.69","5.82","0.0","0.0","sa551188"
"Matt Crouse","","0","0","5.63","0","0","0","1.0","1","1","0","1","0","1.55","4.77","3.63","5.82","0.0","0.0","sa577832"
"Jeff Soptic","","0","0","5.40","0","1","0","1.0","1","1","0","1","1","1.86","6.36","7.62","5.82","0.0","0.0","sa503518"
"Clark Beeker","","0","0","5.91","0","0","0","1.0","1","1","0","1","0","1.65","4.72","4.20","5.82","0.0","0.0","sa918889"
"Baudel Zambrano","","0","0","5.76","0","0","0","1.0","1","1","0","0","0","1.61","4.34","3.86","5.82","0.0","0.0","sa509259"
"Jacob Smigelski","","0","0","5.59","0","1","0","1.0","1","1","0","1","1","1.84","5.63","6.84","5.82","0.0","0.0","sa738976"
"Chris Razo","","0","0","5.81","0","1","0","1.0","1","1","0","1","1","1.78","6.39","6.12","5.82","0.0","0.0","sa738333"
"Rogelio Martinez","","0","0","5.76","0","0","0","1.0","1","1","0","1","0","1.62","5.01","4.20","5.82","0.0","0.0","sa651344"
"Julian Arballo","","0","0","5.72","0","0","0","1.0","1","1","0","1","1","1.72","5.29","5.38","5.82","0.0","0.0","sa504009"
"Miguel Ruiz","","0","0","5.79","0","0","0","1.0","1","1","0","0","0","1.63","4.47","4.03","5.82","0.0","0.0","sa509788"
"Braxton Lorenzini","","0","0","5.71","0","0","0","1.0","1","1","0","1","1","1.75","5.70","5.86","5.82","0.0","0.0","sa876106"
"Ralph Garza","","0","0","5.68","0","1","0","1.0","1","1","0","1","1","1.67","6.22","5.33","5.82","0.0","0.0","sa875812"
"Mauricio Llovera","","0","0","5.54","0","1","0","1.0","1","1","0","1","1","1.73","6.74","6.25","5.82","0.0","0.0","sa871671"
"Ramon Oviedo","","0","0","5.57","0","1","0","1.0","1","1","0","1","1","1.75","6.37","6.21","5.82","0.0","0.0","sa550637"
"Eudis Idrogo","","0","0","5.65","0","0","0","1.0","1","1","0","0","0","1.61","4.42","4.06","5.82","0.0","0.0","sa656048"
"Luke Moran","","0","0","5.73","0","0","0","1.0","1","1","0","1","0","1.63","5.36","4.40","5.83","0.0","0.0","sa550256"
"Juan Cerros","","0","0","5.72","0","1","0","1.0","1","1","0","1","1","1.66","4.92","4.60","5.83","0.0","0.0","sa198841"
"Hansel Rodriguez","","0","0","5.78","0","0","0","1.0","1","1","0","1","1","1.72","4.94","5.10","5.83","0.0","0.0","sa830462"
"Tyler Wells","","0","0","5.87","0","0","0","1.0","1","1","0","1","1","1.68","5.85","5.07","5.83","0.0","0.0","sa918346"
"Sam Johns","","0","0","5.78","0","1","0","1.0","1","1","0","1","1","1.76","5.09","5.44","5.83","0.0","0.0","sa829559"
"Edgar Estudillo","","0","0","5.77","0","0","0","1.0","1","1","0","0","0","1.63","4.25","3.96","5.83","0.0","0.0","sa542114"
"Dalton Geekie","","0","0","5.67","0","1","0","1.0","1","1","0","1","1","1.80","5.91","6.39","5.83","0.0","0.0","sa875332"
"Hobie Harris","","0","0","5.59","0","1","0","1.0","1","1","0","1","1","1.70","6.53","5.80","5.83","0.0","0.0","sa876068"
"Raynel Espinal","","0","0","5.65","0","1","0","1.0","1","1","0","1","1","1.68","6.02","5.21","5.83","0.0","0.0","sa737238"
"Daniel Young","","0","0","5.56","0","1","0","1.0","1","1","0","1","1","1.76","5.30","5.92","5.83","0.0","0.0","sa875200"
"Alex Gouin","","0","0","5.94","0","0","0","1.0","1","1","0","1","1","1.70","4.93","4.78","5.83","0.0","0.0","sa921980"
"Jamaine Cotton","","0","0","5.75","0","1","0","1.0","1","1","0","1","1","1.70","5.72","5.26","5.83","0.0","0.0","sa502349"
"Cristian Castillo","","0","0","5.57","0","0","0","1.0","1","1","0","1","0","1.57","4.85","4.12","5.83","0.0","0.0","sa872742"
"Duncan Robinson","","0","0","5.70","0","0","0","1.0","1","1","0","1","1","1.70","4.77","4.98","5.83","0.0","0.0","sa874105"
"Justin Jacome","","0","0","5.67","0","0","0","1.0","1","1","0","1","1","1.76","4.95","5.75","5.84","0.0","0.0","sa857591"
"Jordan Carter","","0","0","5.67","0","1","0","1.0","1","1","0","1","1","1.73","4.64","5.23","5.84","0.0","0.0","sa829482"
"Christian Talley","","0","0","6.01","0","1","0","1.0","1","1","0","1","1","1.74","5.52","5.05","5.84","0.0","0.0","sa738467"
"Stephen Nogosek","","0","0","5.77","0","1","0","1.0","1","1","0","1","1","1.78","5.94","6.19","5.84","0.0","0.0","sa873682"
"Blake Bass","","0","0","5.74","0","1","0","1.0","1","1","0","1","1","1.72","4.69","4.98","5.84","0.0","0.0","sa875190"
"Marco Campoy","","0","0","5.48","0","1","0","1.0","1","1","0","1","1","1.83","6.42","7.03","5.84","0.0","0.0","sa655198"
"Andrew Brown","","0","0","6.06","0","0","0","1.0","1","1","0","1","1","1.75","4.67","4.70","5.84","0.0","0.0","sa658559"
"Jose Lopez Cruz","","0","0","5.74","0","0","0","1.0","1","1","0","0","0","1.63","4.19","3.99","5.84","0.0","0.0","sa509287"
"Oscar Verdugo","","0","0","5.65","0","1","0","1.0","1","1","0","1","1","1.69","5.83","5.48","5.84","0.0","0.0","sa504951"
"Yunior Marte","","0","0","5.55","0","1","0","1.0","1","1","0","1","1","1.72","6.29","6.23","5.84","0.0","0.0","sa739617"
"Gerson Moreno","","0","0","5.60","0","1","0","1.0","1","1","0","1","1","1.80","6.25","6.72","5.84","0.0","0.0","sa736656"
"Seth Davis","","0","0","5.54","0","1","0","1.0","1","1","0","1","1","1.76","6.17","6.26","5.84","0.0","0.0","sa875988"
"Cole Wiper","","0","0","5.80","0","0","0","1.0","1","1","0","1","1","1.70","5.39","5.13","5.84","0.0","0.0","sa599160"
"Jon Wandling","","0","0","5.87","0","0","0","1.0","1","1","0","1","1","1.68","4.68","4.60","5.84","0.0","0.0","sa830461"
"Juan Grijalva","","0","0","5.69","0","0","0","1.0","1","1","0","1","0","1.60","5.60","4.46","5.85","0.0","0.0","sa728943"
"Octavio Acosta","","0","0","5.72","0","0","0","1.0","1","1","0","1","1","1.73","5.32","5.55","5.85","0.0","0.0","sa548115"
"Christian Torres","","0","0","5.56","0","1","0","1.0","1","1","0","1","1","1.82","5.73","6.52","5.85","0.0","0.0","sa918696"
"Domenick Carlini","","0","0","5.81","0","0","0","1.0","1","1","0","1","1","1.73","4.80","5.03","5.85","0.0","0.0","sa918467"
"Nick Green","","0","0","5.68","0","0","0","1.0","1","1","0","1","1","1.78","4.79","5.62","5.85","0.0","0.0","sa738690"
"Abel Duarte","","0","0","5.86","0","0","0","1.0","1","1","0","1","1","1.66","5.05","4.54","5.85","0.0","0.0","sa828135"
"Sam Thoele","","0","0","5.89","0","1","0","1.0","1","1","0","1","1","1.79","6.46","6.19","5.85","0.0","0.0","sa875604"
"Spencer Trygg","","0","0","5.59","0","1","0","1.0","1","1","0","1","1","1.67","5.29","5.17","5.85","0.0","0.0","sa739557"
"Tom Hackimer","","0","0","5.71","0","1","0","1.0","1","1","0","1","1","1.81","5.69","6.37","5.85","0.0","0.0","sa872726"
"Philip Walby","","0","0","5.58","0","1","0","1.0","1","1","0","1","1","1.83","6.29","7.08","5.85","0.0","0.0","sa550369"
"Gabriel Feliz","","0","0","5.47","0","1","0","1.0","1","1","0","1","1","1.85","6.28","7.17","5.85","0.0","0.0","sa552650"
"Jared Dettmann","","0","0","5.66","0","1","0","1.0","1","1","0","1","1","1.81","5.59","6.31","5.85","0.0","0.0","sa602860"
"Pedro Payano","","0","0","5.80","0","0","0","1.0","1","1","0","1","1","1.67","5.82","5.02","5.85","0.0","0.0","sa658997"
"Dawrin Frias","","0","0","5.67","0","1","0","1.0","1","1","0","1","1","1.80","6.99","6.87","5.85","0.0","0.0","sa506935"
"Chad Martin","","0","0","5.76","0","0","0","1.0","1","1","0","1","1","1.72","5.05","5.07","5.86","0.0","0.0","sa873278"
"Victor Diaz","","0","0","5.75","0","1","0","1.0","1","1","0","1","1","1.82","5.84","6.58","5.86","0.0","0.0","sa872865"
"Ty Damron","","0","0","5.83","0","0","0","1.0","1","1","0","1","1","1.75","4.93","5.33","5.86","0.0","0.0","sa738284"
"Drew Van Orden","","0","0","5.91","0","0","0","1.0","1","1","0","1","1","1.74","4.71","4.97","5.86","0.0","0.0","sa829316"
"Andin Diaz","","0","0","5.29","0","1","0","1.0","1","1","0","1","1","1.88","6.14","7.66","5.86","0.0","0.0","sa658855"
"Logan Cozart","","0","0","5.91","0","1","0","1.0","1","1","0","1","1","1.77","6.25","5.87","5.86","0.0","0.0","sa875283"
"Eury Sanchez","","0","0","5.46","0","1","0","1.0","1","1","0","1","1","1.73","6.38","6.38","5.86","0.0","0.0","sa657489"
"Roman Rivas","","0","0","5.74","0","1","0","1.0","1","1","0","1","0","1.60","4.54","3.88","5.86","0.0","0.0","sa595860"
"Jon Keller","","0","0","5.59","0","1","0","1.0","1","1","0","1","1","1.77","6.47","6.41","5.86","0.0","0.0","sa549073"
"Jason Zgardowski","","0","0","5.59","0","1","0","1.0","1","1","0","1","1","1.78","6.69","6.69","5.86","0.0","0.0","sa841347"
"Luis Gamez","","0","0","5.80","0","0","0","1.0","1","1","0","1","1","1.85","5.22","6.41","5.86","0.0","0.0","sa829025"
"Lars Huijer","","0","0","5.74","0","0","0","1.0","1","1","0","1","1","1.70","4.61","4.93","5.86","0.0","0.0","sa606310"
"Zach Davis","","0","0","5.54","0","1","0","1.0","1","1","0","1","1","1.79","5.90","6.38","5.86","0.0","0.0","sa829350"
"Michael Swanner","","0","0","5.71","0","1","0","1.0","1","1","0","1","1","1.82","6.25","6.76","5.86","0.0","0.0","sa738200"
"Andrew Walter","","0","0","5.81","0","0","0","1.0","1","1","0","1","1","1.63","6.30","4.88","5.86","0.0","0.0","sa502718"
"Michaelangelo Guzman","","0","0","5.67","0","0","0","1.0","1","1","0","1","1","1.74","5.59","5.72","5.86","0.0","0.0","sa738504"
"Seth Lucio","","0","0","5.63","0","1","0","1.0","1","1","0","1","1","1.80","6.71","6.86","5.87","0.0","0.0","sa829041"
"Edwin Wilson","","0","0","5.78","0","1","0","1.0","1","1","0","1","1","1.73","4.82","5.19","5.87","0.0","0.0","sa509385"
"Geral Silva","","0","0","5.64","0","1","0","1.0","1","1","0","1","1","1.84","5.50","6.83","5.87","0.0","0.0","sa658471"
"Ryan Longstreth","","0","0","5.76","0","0","0","1.0","1","1","0","0","1","1.68","4.37","4.54","5.87","0.0","0.0","sa658975"
"Colin Rodgers","","0","0","5.51","0","1","0","1.0","1","1","0","1","1","1.75","5.07","5.91","5.87","0.0","0.0","sa657940"
"Elieser Hernandez","","0","0","5.74","0","0","0","1.0","1","1","0","1","0","1.57","5.97","4.31","5.87","0.0","0.0","sa658203"
"Blake Taylor","","0","0","5.66","0","0","0","1.0","1","1","0","1","1","1.81","5.74","6.43","5.87","0.0","0.0","sa737558"
"Matthew Smoral","","0","0","5.48","0","1","0","1.0","1","1","0","1","1","1.85","6.98","7.58","5.87","0.0","0.0","sa657866"
"Aaron Cox","","0","0","5.53","0","1","0","1.0","1","1","0","1","1","1.74","5.41","5.91","5.87","0.0","0.0","sa875803"
"Austin Platt","","0","0","5.93","0","0","0","1.0","1","1","0","1","1","1.77","5.16","5.55","5.87","0.0","0.0","sa599263"
"Jeb Stefan","","0","0","5.80","0","0","0","1.0","1","1","0","1","1","1.65","5.89","4.80","5.87","0.0","0.0","sa658549"
"Christian Powell","","0","0","5.85","0","0","0","1.0","1","1","0","1","1","1.66","5.45","4.71","5.87","0.0","0.0","sa503725"
"Zach Morris","","0","0","5.44","0","1","0","1.0","1","1","0","1","1","1.77","5.89","6.36","5.87","0.0","0.0","sa856278"
"Roberto Espinosa","","0","0","5.64","0","1","0","1.0","1","1","0","1","1","1.80","6.27","6.71","5.87","0.0","0.0","sa504950"
"Vanny Valenzuela","","0","0","5.77","0","0","0","1.0","1","1","0","1","1","1.63","5.97","4.83","5.88","0.0","0.0","sa509795"
"Cody Sedlock","","0","0","5.88","0","0","0","1.0","1","1","0","1","1","1.71","5.09","4.89","5.88","0.0","0.0","sa874042"
"Jordan Romano","","0","0","5.84","0","0","0","1.0","1","1","0","1","1","1.65","6.12","5.14","5.88","0.0","0.0","sa829155"
"Matt Price","","0","0","5.70","0","1","0","1.0","1","1","0","1","1","1.71","6.29","5.65","5.88","0.0","0.0","sa577970"
"Jesus Tinoco","","0","0","6.08","0","0","0","1.0","1","1","0","1","0","1.67","4.83","4.08","5.88","0.0","0.0","sa657723"
"Kelvis Valerio","","0","0","5.71","0","1","0","1.0","1","1","0","1","1","1.65","5.34","4.66","5.88","0.0","0.0","sa597112"
"Mick VanVossen","","0","0","5.78","0","1","0","1.0","1","1","0","1","1","1.73","6.08","5.69","5.88","0.0","0.0","sa603117"
"Johan Belisario","","0","0","5.71","0","1","0","1.0","1","1","0","1","1","1.72","5.98","5.79","5.88","0.0","0.0","sa546553"
"Rob McDonnell","","0","0","5.57","0","0","0","1.0","1","1","0","1","1","1.72","5.83","5.80","5.88","0.0","0.0","sa875828"
"Zach Thompson","","0","0","5.83","0","0","0","1.0","1","1","0","1","1","1.78","5.56","5.89","5.88","0.0","0.0","sa602893"
"Erik Cabrera","","0","0","5.78","0","0","0","1.0","1","1","0","1","1","1.76","5.36","5.76","5.88","0.0","0.0","sa599820"
"Luis Gonzalez","","0","0","5.55","0","1","0","1.0","1","1","0","1","1","1.69","6.48","5.74","5.88","0.0","0.0","sa550522"
"Zach Muckenhirn","","0","0","5.73","0","0","0","1.0","1","1","0","1","1","1.67","4.86","4.57","5.89","0.0","0.0","sa915809"
"Phillip Diehl","","0","0","5.55","0","1","0","1.0","1","1","0","1","1","1.75","5.97","5.97","5.89","0.0","0.0","sa918633"
"Brannon Easterling","","0","0","5.91","0","0","0","1.0","1","1","0","1","0","1.66","4.89","4.28","5.89","0.0","0.0","sa829247"
"Jose Veras","","0","0","5.72","0","1","0","1.0","1","1","0","1","1","1.67","4.90","4.86","5.89","0.0","0.0","sa737362"
"Hildemaro Requena","","0","0","5.86","0","1","0","1.0","1","1","0","1","1","1.76","5.28","5.66","5.89","0.0","0.0","sa832269"
"Sven Schuller","","0","0","5.53","0","1","0","1.0","1","1","0","1","1","1.84","5.65","6.83","5.89","0.0","0.0","sa837843"
"Anderson Martinez","","0","0","5.94","0","0","0","1.0","1","1","0","0","1","1.75","4.35","4.96","5.89","0.0","0.0","sa597205"
"Michael Bolaski","","0","0","5.65","0","0","0","1.0","1","1","0","0","1","1.74","3.95","5.19","5.89","0.0","0.0","sa549616"
"Scott Blewett","","0","0","5.77","0","0","0","1.0","1","1","0","1","1","1.69","4.83","5.10","5.89","0.0","0.0","sa828695"
"Justin Sprenger","","0","0","5.77","0","1","0","1.0","1","1","0","1","1","1.77","5.78","5.97","5.89","0.0","0.0","sa738592"
"Andrew Hanse","","0","0","5.60","0","1","0","1.0","1","1","0","1","1","1.72","4.83","5.42","5.89","0.0","0.0","sa738306"
"Jeferson Mejia","","0","0","5.70","0","1","0","1.0","1","1","0","1","1","1.84","6.76","7.21","5.89","0.0","0.0","sa751022"
"Min-Sih Chen","","0","0","5.73","0","1","0","1.0","1","1","0","1","1","1.65","5.26","4.79","5.89","0.0","0.0","sa599915"
"Tanner Bailey","","0","0","5.89","0","0","0","1.0","1","1","0","0","0","1.62","4.38","3.88","5.89","0.0","0.0","sa738616"
"Brandon Show","","0","0","5.87","0","1","0","1.0","1","1","0","1","1","1.76","5.08","5.59","5.89","0.0","0.0","sa829831"
"Ruben Vicente","","0","0","5.79","0","1","0","1.0","1","1","0","1","1","1.70","5.10","5.05","5.89","0.0","0.0","sa244124"
"Tyler Britton","","0","0","5.90","0","0","0","1.0","1","1","0","1","1","1.68","5.55","4.88","5.89","0.0","0.0","sa918548"
"Kyle Cody","","0","0","5.93","0","0","0","1.0","1","1","0","1","1","1.72","4.63","4.84","5.89","0.0","0.0","sa658940"
"Jake Cose","","0","0","5.85","0","0","0","1.0","1","1","0","1","1","1.76","5.86","5.79","5.90","0.0","0.0","sa599358"
"D.J. Slaton","","0","0","5.75","0","0","0","1.0","1","1","0","1","1","1.67","5.14","4.98","5.90","0.0","0.0","sa738725"
"Payton Baskette","","0","0","5.59","0","1","0","1.0","1","1","0","1","1","1.78","5.77","6.26","5.90","0.0","0.0","sa738164"
"Sergio Mora","","0","0","5.87","0","0","0","1.0","1","1","0","1","0","1.63","5.05","4.30","5.90","0.0","0.0","sa509473"
"Austin Sodders","","0","0","5.77","0","0","0","1.0","1","1","0","1","1","1.68","4.86","4.86","5.90","0.0","0.0","sa875749"
"Touki Toussaint","","0","0","5.81","0","0","0","1.0","1","1","0","1","1","1.76","6.62","6.33","5.90","0.0","0.0","sa828666"
"Luis Morales","","0","0","5.68","0","1","0","1.0","1","1","0","1","1","1.77","5.66","5.98","5.90","0.0","0.0","sa546523"
"Tyson Miller","","0","0","5.74","0","0","0","1.0","1","1","0","1","1","1.70","5.40","5.36","5.90","0.0","0.0","sa873257"
"Patrick Hovis","","0","0","5.88","0","0","0","1.0","1","1","0","1","1","1.74","4.95","5.46","5.90","0.0","0.0","sa857700"
"Fernando Perez","","0","0","5.74","0","1","0","1.0","1","1","0","1","1","1.70","5.41","5.31","5.90","0.0","0.0","sa598187"
"Denny Bautista","Red Sox","0","0","6.05","0","0","0","1.0","1","1","0","1","0","1.65","4.80","4.27","5.90","0.0","0.0","1947"
"Drew Hasler","","0","0","5.81","0","1","0","1.0","1","1","0","1","1","1.73","4.72","4.94","5.90","0.0","0.0","sa876131"
"Travis Ott","","0","0","5.48","0","0","0","1.0","1","1","0","1","1","1.70","5.22","5.65","5.90","0.0","0.0","sa738460"
"Cameron Roegner","","0","0","5.91","0","0","0","1.0","1","1","0","1","1","1.78","5.43","5.63","5.90","0.0","0.0","sa918493"
"Carlos Pinales","","0","0","5.89","0","1","0","1.0","1","1","0","1","1","1.73","4.99","5.21","5.91","0.0","0.0","sa551690"
"Enrique Lechuga","","0","0","5.77","0","0","0","1.0","1","1","0","1","1","1.68","4.58","4.59","5.91","0.0","0.0","sa455890"
"Daniel Koger","","0","0","5.85","0","1","0","1.0","1","1","0","1","1","1.82","5.91","6.24","5.91","0.0","0.0","sa827428"
"Zach Tillery","","0","0","5.80","0","1","0","1.0","1","1","0","1","1","1.78","5.76","6.06","5.91","0.0","0.0","sa829060"
"Mitchell Jordan","","0","0","6.01","0","0","0","1.0","1","1","0","1","1","1.68","5.04","4.62","5.91","0.0","0.0","sa873675"
"Logan Boyd","","0","0","5.90","0","0","0","1.0","1","1","0","1","0","1.67","4.59","4.46","5.91","0.0","0.0","sa875769"
"Carlos Hernandez","","0","0","5.68","0","1","0","1.0","1","1","0","1","1","1.69","5.26","5.20","5.91","0.0","0.0","sa828356"
"Spencer Jones","","0","0","5.59","0","1","0","1.0","1","1","0","1","1","1.75","5.72","6.14","5.91","0.0","0.0","sa918190"
"Jordan Weems","","0","0","5.86","0","1","0","1.0","1","1","0","1","1","1.81","5.76","6.38","5.91","0.0","0.0","sa597862"
"Gabriel Cramer","","0","0","5.65","0","1","0","1.0","1","1","0","1","1","1.79","6.35","6.78","5.91","0.0","0.0","sa879639"
"Kenny Mathews","","0","0","5.57","0","1","0","1.0","1","1","0","1","1","1.77","5.66","6.17","5.91","0.0","0.0","sa601581"
"Erick Algarin","","0","0","5.72","0","1","0","1.0","1","1","0","1","1","1.73","6.70","6.14","5.91","0.0","0.0","sa737062"
"Mike Kaelin","","0","0","5.60","0","1","0","1.0","1","1","0","1","1","1.72","5.21","5.65","5.91","0.0","0.0","sa915643"
"Cruz Pereira","","0","0","5.54","0","1","0","1.0","1","1","0","1","1","1.78","5.15","6.08","5.91","0.0","0.0","sa504807"
"Bo Takahashi","","0","0","5.94","0","0","0","1.0","1","1","0","1","1","1.66","5.45","4.79","5.91","0.0","0.0","sa830370"
"Andry Ubiera","","0","0","5.97","0","0","0","1.0","1","1","0","1","1","1.75","5.67","5.61","5.91","0.0","0.0","sa597023"
"Ian Dickson","","0","0","5.86","0","0","0","1.0","1","1","0","1","1","1.73","5.82","5.59","5.91","0.0","0.0","sa599738"
"Evan Smith","","0","0","5.68","0","1","0","1.0","1","1","0","1","1","1.78","5.34","6.07","5.91","0.0","0.0","sa739307"
"Carlos Sarabia","","0","0","5.76","0","1","0","1.0","1","1","0","1","1","1.78","5.92","6.23","5.92","0.0","0.0","sa824918"
"Tyler Watson","","0","0","5.45","0","1","0","1.0","1","1","0","1","1","1.76","4.91","5.97","5.92","0.0","0.0","sa659063"
"Remberto Romo","","0","0","5.78","0","1","0","1.0","1","1","0","1","1","1.71","5.98","5.56","5.92","0.0","0.0","sa504957"
"Chris Comito","","0","0","5.91","0","0","0","1.0","1","1","0","1","0","1.67","4.63","4.35","5.92","0.0","0.0","sa875632"
"Jesus Barraza","","0","0","5.65","0","1","0","1.0","1","1","0","1","1","1.64","6.02","5.22","5.92","0.0","0.0","sa504962"
"Dylan Craig","","0","0","5.99","0","0","0","1.0","1","1","0","1","1","1.76","4.90","5.08","5.92","0.0","0.0","sa829036"
"Carlos Misell","","0","0","5.77","0","1","0","1.0","1","1","0","1","1","1.65","5.34","4.78","5.92","0.0","0.0","sa750535"
"Kyle Stroup","","0","0","5.92","0","1","0","1.0","1","1","0","1","1","1.79","5.81","6.11","5.92","0.0","0.0","sa503990"
"Thaddius Lowry","","0","0","5.90","0","0","0","1.0","1","1","0","1","0","1.59","4.85","3.75","5.93","0.0","0.0","sa737826"
"Adam Choplick","","0","0","5.53","0","1","0","1.0","1","1","0","1","1","1.86","6.95","7.59","5.93","0.0","0.0","sa598307"
"Matt Smith","","0","0","6.04","0","0","0","1.0","1","1","0","1","1","1.74","5.56","5.19","5.93","0.0","0.0","sa918774"
"Jesse Estrada","","0","0","5.86","0","0","0","1.0","1","1","0","0","0","1.57","4.17","3.33","5.93","0.0","0.0","sa273164"
"Trey Supak","","0","0","6.03","0","0","0","1.0","1","1","0","1","1","1.71","5.77","5.04","5.93","0.0","0.0","sa828707"
"Dylan Thompson","","0","0","6.01","0","1","0","1.0","1","1","0","1","1","1.86","5.39","6.23","5.93","0.0","0.0","sa829545"
"Albert Abreu","","0","0","5.75","0","0","0","1.0","1","1","0","1","1","1.75","6.49","6.14","5.93","0.0","0.0","sa828366"
"Jose Bautista","","0","0","5.65","0","1","0","1.0","1","1","0","1","1","1.79","7.19","6.83","5.93","0.0","0.0","sa509071"
"Alex Schick","","0","0","6.01","0","0","0","1.0","1","1","0","1","1","1.70","4.86","4.75","5.94","0.0","0.0","sa738140"
"Williams Ramirez","","0","0","5.74","0","1","0","1.0","1","1","0","1","1","1.79","7.03","6.89","5.94","0.0","0.0","sa739056"
"Corbin Hoffner","","0","0","5.63","0","1","0","1.0","1","1","0","1","1","1.81","5.99","6.75","5.94","0.0","0.0","sa658274"
"Micah Kellogg","","0","0","5.80","0","1","0","1.0","1","1","0","1","1","1.73","5.12","5.39","5.94","0.0","0.0","sa739790"
"Neil Kozikowski","","0","0","5.89","0","1","0","1.0","1","1","0","1","1","1.84","5.12","6.29","5.94","0.0","0.0","sa737863"
"Travis Seabrooke","","0","0","5.81","0","0","0","1.0","1","1","0","0","1","1.74","3.85","4.68","5.94","0.0","0.0","sa738330"
"Zac Houston","","0","0","5.72","0","1","0","1.0","1","1","0","1","1","1.81","6.71","6.93","5.94","0.0","0.0","sa874155"
"Scott Silverstein","","0","0","5.77","0","1","0","1.0","1","1","0","1","1","1.74","5.36","5.61","5.94","0.0","0.0","sa709606"
"Brent Jones","","0","0","6.00","0","0","0","1.0","1","1","0","1","1","1.70","5.08","4.85","5.94","0.0","0.0","sa828874"
"Euclides Leyer","","0","0","5.68","0","1","0","1.0","1","1","0","1","1","1.77","7.28","6.76","5.94","0.0","0.0","sa551004"
"Bob Wheatley","","0","0","5.66","0","1","0","1.0","1","1","0","1","1","1.83","5.57","6.66","5.94","0.0","0.0","sa829397"
"Angel Perdomo","","0","0","5.73","0","0","0","1.0","1","1","0","1","1","1.68","6.41","5.66","5.94","0.0","0.0","sa658084"
"Shane Halley","","0","0","6.05","0","1","0","1.0","1","1","0","1","1","1.83","5.72","6.04","5.95","0.0","0.0","sa658503"
"Max Beatty","","0","0","5.94","0","0","0","1.0","1","1","0","1","0","1.57","4.92","3.50","5.95","0.0","0.0","sa738607"
"Hunter Harvey","","0","0","5.91","0","0","0","1.0","1","1","0","1","1","1.70","5.98","5.28","5.95","0.0","0.0","sa737510"
"Josue Montanez","","0","0","5.81","0","1","0","1.0","1","1","0","1","1","1.79","5.45","5.98","5.95","0.0","0.0","sa549721"
"Shane Dawson","","0","0","5.76","0","0","0","1.0","1","1","0","1","0","1.59","5.63","4.45","5.95","0.0","0.0","sa658332"
"Logan Sawyer","","0","0","6.04","0","1","0","1.0","1","1","0","1","1","1.78","5.35","5.44","5.95","0.0","0.0","sa829628"
"Heath Bowers","","0","0","5.90","0","1","0","1.0","1","1","0","1","1","1.84","4.95","6.17","5.95","0.0","0.0","sa875407"
