"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Yelmery Sisnero","","0","0","6.39","0","0","0","1.0","1","1","0","0","1","1.93","4.25","6.77","6.58","0.0","0.0","sa873223"
"Rafael Volquez","","0","0","6.42","0","1","0","1.0","1","1","0","1","1","1.94","5.16","7.29","6.58","0.0","0.0","sa828722"
"Salvador Montano","","0","0","6.16","0","1","0","1.0","1","1","0","1","1","2.03","6.57","8.90","6.58","0.0","0.0","sa828367"
"Juan Santana","","0","0","6.58","0","0","0","1.0","1","1","0","0","1","1.84","3.81","5.55","6.58","0.0","0.0","sa547858"
"Edward Escoboza","","0","0","6.41","0","0","0","1.0","1","1","0","1","1","1.85","5.03","6.32","6.58","0.0","0.0","sa872537"
"Alirio Negrette","","0","0","6.38","0","0","0","1.0","1","1","0","1","1","1.94","4.54","7.03","6.59","0.0","0.0","sa657638"
"Elio Silva","","0","0","6.46","0","0","0","1.0","1","1","0","0","1","1.89","4.25","6.45","6.59","0.0","0.0","sa872820"
"Hector Rodriguez","","0","0","6.30","0","1","0","1.0","1","1","0","1","1","1.96","4.99","7.49","6.59","0.0","0.0","sa737448"
"Elvin Rodriguez","","0","0","6.37","0","0","0","1.0","1","1","0","0","1","1.85","4.28","6.27","6.59","0.0","0.0","sa873437"
"Yei Almonte","","0","0","6.57","0","0","0","1.0","1","1","0","0","1","1.89","3.66","5.96","6.59","0.0","0.0","sa740609"
"Ritzi Mendoza","","0","0","6.52","0","0","0","1.0","1","1","0","0","1","1.88","3.80","6.06","6.60","0.0","0.0","sa737367"
"Frank Viola","","0","0","6.72","0","0","0","1.0","1","1","0","0","1","1.78","4.40","5.13","6.60","0.0","0.0","sa294919"
"Julian Fernandez","","0","0","6.57","0","1","0","1.0","1","1","0","1","1","2.03","5.86","8.09","6.60","0.0","0.0","sa737347"
"Ryan Pennell","","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.93","5.35","7.72","6.60","0.0","0.0","sa829480"
"Jeifry Nunez","","0","0","6.57","0","0","0","1.0","1","1","0","0","1","1.89","4.40","6.31","6.60","0.0","0.0","sa873542"
"Daniel Guzman","","0","0","6.27","0","1","0","1.0","1","1","0","0","1","2.01","4.46","7.65","6.60","0.0","0.0","sa873203"
"Brayan Serrata","","0","0","6.49","0","1","0","1.0","1","1","0","1","1","1.96","4.86","7.25","6.60","0.0","0.0","sa657793"
"Jose Santiago","","0","0","6.48","0","0","0","1.0","1","1","0","1","1","1.86","4.72","6.39","6.60","0.0","0.0","sa737036"
"Austin Pritcher","","0","0","6.60","0","0","0","1.0","1","1","0","0","1","1.84","3.83","5.59","6.60","0.0","0.0","sa738296"
"Liarvis Breto","","0","0","6.15","0","1","0","1.0","1","1","0","1","1","1.99","4.78","7.81","6.60","0.0","0.0","sa656021"
"Evertz Orozco","","0","0","6.40","0","1","0","1.0","1","1","0","1","1","2.05","5.02","8.25","6.60","0.0","0.0","sa739157"
"Angelo Palumbo","","0","0","6.58","0","0","0","1.0","1","1","0","0","1","1.89","4.01","6.19","6.60","0.0","0.0","sa737382"
"Kevin Mooney","","0","0","6.45","0","1","0","1.0","1","1","0","1","1","2.01","5.21","7.86","6.61","0.0","0.0","sa827431"
"Gabriel Lima","","0","0","6.57","0","0","0","1.0","1","1","0","0","1","1.91","4.06","6.35","6.61","0.0","0.0","sa829897"
"Javier Sanchez","","0","0","6.63","0","0","0","1.0","1","1","0","0","1","1.91","4.36","6.47","6.61","0.0","0.0","sa828160"
"Jesus De Los Santos","","0","0","6.64","0","0","0","1.0","1","1","0","0","1","1.88","3.92","5.92","6.61","0.0","0.0","sa917864"
"Yelmison Peralta","","0","0","6.40","0","1","0","1.0","1","1","0","1","1","1.94","5.56","7.40","6.62","0.0","0.0","sa657897"
"Luis Oviedo","","0","0","6.59","0","0","0","1.0","1","1","0","0","1","1.90","4.36","6.44","6.62","0.0","0.0","sa917344"
"Domingo Robles","","0","0","6.42","0","0","0","1.0","1","1","0","0","1","1.92","3.84","6.56","6.62","0.0","0.0","sa872881"
"Victor Diaz","","0","0","6.72","0","0","0","1.0","1","1","0","1","1","1.87","5.29","6.20","6.62","0.0","0.0","sa659749"
"Daniel Pilar","","0","0","6.42","0","0","0","1.0","1","1","0","0","1","1.84","3.64","5.82","6.62","0.0","0.0","sa735828"
"Alejandro Flores","","0","0","6.34","0","1","0","1.0","1","1","0","1","1","2.03","4.69","8.09","6.62","0.0","0.0","sa601619"
"Johalis Pacheco","","0","0","6.38","0","0","0","1.0","1","1","0","1","1","1.91","4.63","6.91","6.62","0.0","0.0","sa737355"
"Williams Louico","","0","0","6.47","0","1","0","1.0","1","1","0","1","1","1.88","5.06","6.48","6.62","0.0","0.0","sa507190"
"Felix Santiago","","0","0","6.62","0","0","0","1.0","1","1","0","0","1","1.90","4.19","6.45","6.62","0.0","0.0","sa737041"
"Justin Ferrell","","0","0","6.57","0","0","0","1.0","1","1","0","1","1","1.78","5.44","5.82","6.63","0.0","0.0","sa829707"
"Adaric Kelly","","0","0","6.59","0","1","0","1.0","1","1","0","1","1","1.90","5.22","6.78","6.63","0.0","0.0","sa549783"
"Demarcus Evans","","0","0","6.53","0","0","0","1.0","1","1","0","1","1","1.96","6.23","7.88","6.63","0.0","0.0","sa875783"
"Jurgen Jimenez","","0","0","6.54","0","0","0","1.0","1","1","0","1","1","1.98","4.54","7.28","6.63","0.0","0.0","sa872526"
"Jesus Paricaguan","","0","0","6.60","0","0","0","1.0","1","1","0","0","1","1.88","4.13","6.09","6.63","0.0","0.0","sa735887"
"Argenis Hiciano","","0","0","6.67","0","0","0","1.0","1","1","0","1","1","1.94","4.74","6.90","6.63","0.0","0.0","sa838071"
"Jeffrey Rosa","","0","0","6.57","0","0","0","1.0","1","1","0","1","1","1.94","4.73","7.00","6.63","0.0","0.0","sa873301"
"Julian Aybar","","0","0","6.60","0","0","0","1.0","1","1","0","0","1","1.92","4.28","6.53","6.63","0.0","0.0","sa872835"
"Gustavo Armas","","0","0","6.55","0","0","0","1.0","1","1","0","0","1","1.91","4.12","6.48","6.63","0.0","0.0","sa833631"
"Pierce Romero","","0","0","6.67","0","0","0","1.0","1","1","0","0","1","1.96","3.92","6.75","6.63","0.0","0.0","sa875216"
"Jhon Peluffo","","0","0","6.46","0","1","0","1.0","1","1","0","1","1","1.82","5.28","6.15","6.64","0.0","0.0","sa828540"
"Francis Ramirez","","0","0","6.61","0","0","0","1.0","1","1","0","1","1","1.86","4.71","6.14","6.64","0.0","0.0","sa505475"
"MJ Villegas","","0","0","6.45","0","1","0","1.0","1","1","0","1","1","1.93","4.73","7.02","6.64","0.0","0.0","sa738281"
"Marek Minarik","","0","0","6.64","0","0","0","1.0","1","1","0","0","1","1.90","4.27","6.37","6.64","0.0","0.0","sa605675"
"Makay Nelson","","0","0","6.57","0","0","0","1.0","1","1","0","0","1","1.90","4.39","6.45","6.65","0.0","0.0","sa875239"
"Juan Jimenez","","0","0","6.60","0","0","0","1.0","1","1","0","1","1","1.90","4.58","6.54","6.65","0.0","0.0","sa597161"
"Jose Martinez","","0","0","6.48","0","1","0","1.0","1","1","0","1","1","2.04","6.02","8.62","6.65","0.0","0.0","sa657500"
"Rex Hill","","0","0","6.37","0","1","0","1.0","1","1","0","1","1","1.96","4.59","7.47","6.65","0.0","0.0","sa918640"
"Jose Zacarias","","0","0","6.62","0","0","0","1.0","1","1","0","0","1","1.88","4.19","6.13","6.65","0.0","0.0","sa877026"
"Sandro Rosario","","0","0","6.61","0","0","0","1.0","1","1","0","0","1","1.94","3.28","6.27","6.65","0.0","0.0","sa886966"
"Stephen Milligan","","0","0","6.24","0","1","0","1.0","1","1","0","1","1","2.05","4.69","8.42","6.65","0.0","0.0","sa875347"
"Yeizer Marrugo","","0","0","6.57","0","0","0","1.0","1","1","0","1","1","1.90","4.52","6.52","6.65","0.0","0.0","sa635431"
"Santiago Rodriguez","","0","0","6.47","0","1","0","1.0","1","1","0","1","1","1.96","5.10","7.50","6.65","0.0","0.0","sa828402"
"Osiris Ramirez","","0","0","6.38","0","1","0","1.0","1","1","0","1","1","1.96","5.37","7.67","6.65","0.0","0.0","sa743855"
"Taylor Byrd","","0","0","6.35","0","0","0","1.0","1","1","0","0","1","1.96","3.95","7.10","6.65","0.0","0.0","sa829118"
"Carlos Diaz","","0","0","6.41","0","0","0","1.0","1","1","0","1","1","1.96","4.75","7.41","6.65","0.0","0.0","sa692505"
"Jose Gonzalez","","0","0","6.63","0","0","0","1.0","1","1","0","0","1","1.88","4.42","6.29","6.66","0.0","0.0","sa877017"
"Gilmael Troya","","0","0","6.65","0","0","0","1.0","1","1","0","1","1","1.88","4.60","6.31","6.66","0.0","0.0","sa872841"
"Edilson Batista","","0","0","6.46","0","0","0","1.0","1","1","0","0","1","1.96","3.88","6.94","6.66","0.0","0.0","sa872826"
"Rony Bautista","","0","0","6.31","0","0","0","1.0","1","1","0","1","1","1.95","6.23","7.95","6.66","0.0","0.0","sa550732"
"C.D. Pelham","","0","0","6.24","0","1","0","1.0","1","1","0","1","1","2.06","6.27","9.07","6.66","0.0","0.0","sa829361"
"Victor Joaquin","","0","0","6.53","0","1","0","1.0","1","1","0","1","1","2.05","5.55","8.39","6.66","0.0","0.0","sa828967"
"Felix Taveras","","0","0","6.60","0","0","0","1.0","1","1","0","1","1","1.95","4.67","7.07","6.67","0.0","0.0","sa872777"
"Feliberto Sanchez","","0","0","6.46","0","1","0","1.0","1","1","0","1","1","1.91","5.62","7.15","6.67","0.0","0.0","sa657767"
"Oliver Ortega","","0","0","6.46","0","0","0","1.0","1","1","0","0","1","1.91","4.12","6.76","6.67","0.0","0.0","sa872800"
"Carter Hope","","0","0","6.69","0","0","0","1.0","1","1","0","0","1","1.85","3.11","5.52","6.67","0.0","0.0","sa737628"
"Andres Bonalde","","0","0","6.50","0","0","0","1.0","1","1","0","0","1","1.96","3.79","6.81","6.67","0.0","0.0","sa871445"
"Tyler Willman","","0","0","6.56","0","1","0","1.0","1","1","0","1","1","2.00","5.49","8.03","6.68","0.0","0.0","sa829056"
"Ramon Taveras","","0","0","6.62","0","1","0","1.0","1","1","0","1","1","2.02","4.53","7.60","6.68","0.0","0.0","sa830639"
"Angel Lezama","","0","0","7.01","0","0","0","1.0","1","1","0","0","1","1.90","4.28","5.66","6.68","0.0","0.0","sa597421"
"Abrahan Rodriguez","","0","0","6.53","0","0","0","1.0","1","1","0","0","1","1.88","3.63","6.09","6.68","0.0","0.0","sa655909"
"Jorge Martinez","","0","0","6.49","0","1","0","1.0","1","1","0","1","1","1.99","5.16","7.77","6.68","0.0","0.0","sa828711"
"Michael Zimmerman","","0","0","6.73","0","0","0","1.0","1","1","0","0","1","2.04","4.04","7.22","6.68","0.0","0.0","sa875334"
"Jefferson Arias","","0","0","6.39","0","1","0","1.0","1","1","0","1","1","1.93","5.08","7.37","6.68","0.0","0.0","sa737447"
"Junior Pimentel","","0","0","6.33","0","0","0","1.0","1","1","0","0","1","1.93","3.99","6.96","6.68","0.0","0.0","sa657129"
"Jose Mendoza","","0","0","6.44","0","1","0","1.0","1","1","0","0","1","1.95","3.56","6.82","6.68","0.0","0.0","sa657127"
"Edward Estrella","","0","0","6.51","0","1","0","1.0","1","1","0","1","1","1.99","4.98","7.62","6.68","0.0","0.0","sa598020"
"Noel Ovalles","","0","0","6.66","0","0","0","1.0","1","1","0","1","1","1.91","4.67","6.59","6.69","0.0","0.0","sa873189"
"Leonardo De La Cruz","","0","0","6.36","0","0","0","1.0","1","1","0","1","1","1.99","5.11","7.76","6.69","0.0","0.0","sa740811"
"Raynel Velette","","0","0","6.68","0","1","0","1.0","1","1","0","1","1","1.93","5.26","7.10","6.69","0.0","0.0","sa507643"
"Mike Jeffreys","","0","0","6.69","0","0","0","1.0","1","1","0","0","1","1.88","3.65","6.00","6.69","0.0","0.0","sa748595"
"Edwar Garcia","","0","0","6.64","0","1","0","1.0","1","1","0","1","1","1.94","5.57","7.43","6.69","0.0","0.0","sa597265"
"Bryan Brickhouse","","0","0","6.67","0","0","0","1.0","1","1","0","0","1","1.94","3.74","6.67","6.69","0.0","0.0","sa597825"
"Abdiel Velasquez","","0","0","6.60","0","0","0","1.0","1","1","0","0","1","1.89","4.16","6.22","6.69","0.0","0.0","sa548098"
"Jaider Rocha","","0","0","6.28","0","1","0","1.0","1","1","0","1","1","2.04","6.01","8.67","6.70","0.0","0.0","sa599550"
"Cesar Ventura","","0","0","6.64","0","0","0","1.0","1","1","0","0","1","1.86","4.24","6.04","6.70","0.0","0.0","sa828214"
"Rodrigo Benoit","","0","0","6.84","0","0","0","1.0","1","1","0","0","1","1.85","4.26","5.47","6.70","0.0","0.0","sa747275"
"Jose Celas","","0","0","6.59","0","0","0","1.0","1","1","0","1","1","2.03","5.01","7.95","6.70","0.0","0.0","sa548096"
"Jose Veras","","0","0","6.60","0","0","0","1.0","1","1","0","0","1","1.86","4.35","6.02","6.70","0.0","0.0","sa737051"
"Nigel Nootbaar","","0","0","6.51","0","1","0","1.0","1","1","0","1","1","1.95","5.03","7.16","6.70","0.0","0.0","sa827383"
"Gentry Fortuno","","0","0","6.83","0","0","0","1.0","1","1","0","0","1","1.96","4.40","6.59","6.70","0.0","0.0","sa875764"
"Pablo Ochoa","","0","0","6.52","0","0","0","1.0","1","1","0","0","1","1.96","4.17","6.99","6.70","0.0","0.0","sa873456"
"Henry Feliz","","0","0","6.62","0","0","0","1.0","1","1","0","0","1","1.96","4.23","6.96","6.70","0.0","0.0","sa837994"
"Erbert Gonzalez","","0","0","6.49","0","1","0","1.0","1","1","0","1","1","2.07","5.92","8.94","6.70","0.0","0.0","sa829868"
"Julio Pinto","","0","0","6.52","0","1","0","1.0","1","1","0","1","1","1.92","5.13","7.26","6.70","0.0","0.0","sa736965"
"Enmanuel Berihuete","","0","0","6.55","0","1","0","1.0","1","1","0","1","1","1.98","5.22","7.61","6.70","0.0","0.0","sa657756"
"Jio Orozco","","0","0","6.62","0","0","0","1.0","1","1","0","1","1","1.83","5.07","6.04","6.71","0.0","0.0","sa875701"
"Rafael Lara","","0","0","6.65","0","0","0","1.0","1","1","0","1","1","1.96","4.56","7.10","6.71","0.0","0.0","sa873343"
"Luis Alecis","","0","0","6.51","0","0","0","1.0","1","1","0","1","1","1.90","5.32","6.99","6.71","0.0","0.0","sa873163"
"Salvador Justo","","0","0","6.82","0","1","0","1.0","1","1","0","1","1","1.96","5.47","7.05","6.71","0.0","0.0","sa737459"
"Dane Stone","","0","0","6.80","0","0","0","1.0","1","1","0","0","1","1.88","4.25","5.88","6.71","0.0","0.0","sa658612"
"Cristopher Sanchez","","0","0","6.36","0","0","0","1.0","1","1","0","0","1","1.96","3.65","7.09","6.71","0.0","0.0","sa828749"
"Gabriel Giron","","0","0","6.66","0","0","0","1.0","1","1","0","0","1","1.94","4.12","6.70","6.71","0.0","0.0","sa828736"
"Manuel Rodriguez","","0","0","6.47","0","0","0","1.0","1","1","0","0","1","1.97","4.07","7.11","6.72","0.0","0.0","sa833402"
"Pedro Damian","","0","0","6.33","0","1","0","1.0","1","1","0","1","1","2.03","6.61","8.85","6.72","0.0","0.0","sa597060"
"Rohimard Carrillo","","0","0","6.45","0","1","0","1.0","1","1","0","0","1","1.97","4.37","7.25","6.72","0.0","0.0","sa739793"
"Carlos Luna","","0","0","6.85","0","0","0","1.0","1","1","0","1","1","1.93","4.53","6.36","6.72","0.0","0.0","sa828727"
"Matthias Dietz","","0","0","6.75","0","0","0","1.0","1","1","0","0","1","1.82","4.16","5.32","6.72","0.0","0.0","sa875993"
"Jesus Tejada","","0","0","6.68","0","0","0","1.0","1","1","0","0","1","1.95","3.80","6.67","6.72","0.0","0.0","sa873458"
"Argenis Romano","","0","0","6.72","0","0","0","1.0","1","1","0","0","1","1.89","4.17","6.14","6.72","0.0","0.0","sa872882"
"Wilfredo Ramirez","","0","0","6.73","0","0","0","1.0","1","1","0","0","1","1.84","4.14","5.68","6.72","0.0","0.0","sa824990"
"Crusito Mieses","","0","0","6.46","0","1","0","1.0","1","1","0","0","1","1.90","4.47","6.86","6.72","0.0","0.0","sa748945"
"Turner Lee","","0","0","6.54","0","1","0","1.0","1","1","0","0","1","1.93","4.48","6.94","6.72","0.0","0.0","sa830463"
"Luis Jimenez","","0","0","6.63","0","0","0","1.0","1","1","0","0","1","1.93","4.22","6.72","6.72","0.0","0.0","sa736701"
"Ariel Gracia","","0","0","6.35","0","1","0","1.0","1","1","0","1","1","2.04","5.16","8.38","6.73","0.0","0.0","sa657629"
"Breiling Eusebio","","0","0","6.87","0","0","0","1.0","1","1","0","1","1","1.93","4.60","6.33","6.73","0.0","0.0","sa828552"
"Hayden Jones","","0","0","6.74","0","1","0","1.0","1","1","0","1","1","2.06","5.68","8.25","6.73","0.0","0.0","sa875976"
"Sergio Gomez","","0","0","6.72","0","1","0","1.0","1","1","0","1","1","1.94","5.07","7.17","6.73","0.0","0.0","sa549541"
"Miguel Hernandez","","0","0","6.70","0","0","0","1.0","1","1","0","0","1","1.95","4.19","6.82","6.73","0.0","0.0","sa873180"
"Franklin Montilla","","0","0","6.58","0","0","0","1.0","1","1","0","1","1","1.89","4.65","6.46","6.73","0.0","0.0","sa657879"
"Ronny Agustin","","0","0","6.40","0","1","0","1.0","1","1","0","1","1","2.04","5.09","8.26","6.73","0.0","0.0","sa873563"
"Jacob Morris","","0","0","6.44","0","1","0","1.0","1","1","0","1","1","1.98","7.21","8.62","6.73","0.0","0.0","sa503050"
"Luis Lopez","","0","0","6.70","0","0","0","1.0","1","1","0","0","1","1.90","3.83","6.14","6.73","0.0","0.0","sa828575"
"Yorvin Pantoja","","0","0","6.50","0","0","0","1.0","1","1","0","1","1","1.95","4.90","7.39","6.73","0.0","0.0","sa873466"
"Starling Ynfante","","0","0","6.64","0","0","0","1.0","1","1","0","1","1","1.99","4.82","7.51","6.74","0.0","0.0","sa737449"
"Arturo Mujica","","0","0","6.38","0","0","0","1.0","1","1","0","0","1","1.95","4.12","7.21","6.74","0.0","0.0","sa829081"
"Eber Guzman","","0","0","6.76","0","0","0","1.0","1","1","0","0","1","1.89","3.83","6.04","6.74","0.0","0.0","sa657744"
"Juan Caballero","","0","0","6.59","0","1","0","1.0","1","1","0","1","1","2.03","5.20","8.15","6.74","0.0","0.0","sa659861"
"Emanuel Chavez","","0","0","6.54","0","1","0","1.0","1","1","0","1","1","2.00","5.05","7.86","6.74","0.0","0.0","sa657564"
"Eugenio Palma","","0","0","6.50","0","1","0","1.0","1","1","0","0","1","1.96","4.44","7.17","6.74","0.0","0.0","sa829746"
"Jairo Garcia","","0","0","6.73","0","0","0","1.0","1","1","0","0","1","1.88","4.32","6.23","6.74","0.0","0.0","sa828439"
"Spencer Moran","","0","0","6.55","0","0","0","1.0","1","1","0","0","1","1.86","4.09","6.19","6.74","0.0","0.0","sa829020"
"Ike Schlabach","","0","0","6.57","0","0","0","1.0","1","1","0","0","1","1.99","3.74","7.05","6.74","0.0","0.0","sa875796"
"Ramon Rodriguez","","0","0","6.56","0","1","0","1.0","1","1","0","1","1","2.02","4.76","7.84","6.75","0.0","0.0","sa657755"
"Adam Panayotovich","","0","0","6.77","0","0","0","1.0","1","1","0","0","1","1.90","4.14","6.07","6.75","0.0","0.0","sa919408"
"Miguel De Jesus","","0","0","6.83","0","0","0","1.0","1","1","0","0","1","1.89","4.18","6.12","6.75","0.0","0.0","sa873177"
"Stanley Martinez","","0","0","6.72","0","0","0","1.0","1","1","0","0","1","1.89","4.36","6.35","6.75","0.0","0.0","sa737353"
"Richard Reina","","0","0","6.55","0","1","0","1.0","1","1","0","1","1","2.03","5.14","8.06","6.75","0.0","0.0","sa657682"
"Yonelvy Pichardo","","0","0","6.50","0","0","0","1.0","1","1","0","1","1","2.01","4.68","7.77","6.75","0.0","0.0","sa828859"
"Ivan Andueza","","0","0","6.71","0","0","0","1.0","1","1","0","0","1","1.93","4.29","6.73","6.75","0.0","0.0","sa737194"
"Gerardo Navarro","","0","0","6.49","0","1","0","1.0","1","1","0","0","1","2.00","4.19","7.46","6.76","0.0","0.0","sa737443"
"Wilfri Aleton","","0","0","6.67","0","0","0","1.0","1","1","0","0","1","1.90","4.05","6.34","6.76","0.0","0.0","sa737093"
"Silvestre Berroa","","0","0","6.45","0","1","0","1.0","1","1","0","1","1","2.07","5.40","8.71","6.76","0.0","0.0","sa872460"
"Daniel Duarte","","0","0","6.56","0","1","0","1.0","1","1","0","1","1","2.02","4.64","7.77","6.76","0.0","0.0","sa877364"
"Orestes Melendez","","0","0","6.40","0","1","0","1.0","1","1","0","1","1","2.06","5.12","8.50","6.76","0.0","0.0","sa827216"
"Yohander Quintana","","0","0","7.00","0","0","0","1.0","1","1","0","0","1","1.98","4.04","6.51","6.76","0.0","0.0","sa828516"
"Yelfri Munoz","","0","0","6.55","0","1","0","1.0","1","1","0","1","1","2.03","5.03","8.13","6.76","0.0","0.0","sa828298"
"Alejandro Rodriguez","","0","0","6.58","0","0","0","1.0","1","1","0","0","1","1.90","4.37","6.58","6.77","0.0","0.0","sa832272"
"Luis Rosario","","0","0","6.76","0","0","0","1.0","1","1","0","0","1","1.90","4.20","6.29","6.77","0.0","0.0","sa828716"
"Sean Ratcliffe","","0","0","6.62","0","1","0","1.0","1","1","0","1","1","2.05","5.59","8.50","6.77","0.0","0.0","sa738183"
"Wladimir Marruffo","","0","0","6.65","0","0","0","1.0","1","1","0","0","1","1.86","3.82","5.92","6.77","0.0","0.0","sa656039"
"Janser Lara","","0","0","6.64","0","0","0","1.0","1","1","0","1","1","2.02","4.78","8.05","6.77","0.0","0.0","sa917460"
"Misael Familia","","0","0","6.56","0","1","0","1.0","1","1","0","1","1","2.06","5.15","8.35","6.77","0.0","0.0","sa830866"
"Oscar Tovar","","0","0","6.68","0","0","0","1.0","1","1","0","0","1","2.00","3.97","7.20","6.77","0.0","0.0","sa873186"
"Kenny Koplove","","0","0","6.48","0","1","0","1.0","1","1","0","1","1","2.02","5.90","8.40","6.77","0.0","0.0","sa827154"
"Marcos Encarnacion","","0","0","6.54","0","0","0","1.0","1","1","0","1","1","1.94","5.02","7.23","6.78","0.0","0.0","sa828260"
"Gabriel Vizcaino","","0","0","6.72","0","0","0","1.0","1","1","0","0","1","1.94","3.66","6.47","6.78","0.0","0.0","sa828372"
"Miguel Yajure","","0","0","6.74","0","0","0","1.0","1","1","0","0","1","1.93","4.07","6.58","6.78","0.0","0.0","sa873213"
"Jose Dominguez","","0","0","6.83","0","0","0","1.0","1","1","0","0","1","1.92","4.31","6.56","6.78","0.0","0.0","sa873199"
"Nichel Alcantara","","0","0","6.73","0","0","0","1.0","1","1","0","0","1","1.94","4.15","6.69","6.78","0.0","0.0","sa881619"
"Jose Salas","","0","0","6.63","0","0","0","1.0","1","1","0","0","1","1.83","4.39","5.77","6.78","0.0","0.0","sa737489"
"Emmanuel Clase","","0","0","6.68","0","0","0","1.0","1","1","0","1","1","2.00","4.67","7.58","6.78","0.0","0.0","sa873427"
"Chris Oliver","","0","0","6.85","0","0","0","1.0","1","1","0","0","1","1.94","4.21","6.66","6.78","0.0","0.0","sa599336"
"Dylan Barrow","","0","0","6.64","0","1","0","1.0","1","1","0","1","1","1.94","5.71","7.39","6.79","0.0","0.0","sa829373"
"Ryan Oduber","","0","0","6.47","0","1","0","1.0","1","1","0","1","1","2.04","4.81","8.13","6.79","0.0","0.0","sa873198"
"Ismael Brito","","0","0","6.41","0","1","0","1.0","1","1","0","1","1","2.11","5.32","9.05","6.79","0.0","0.0","sa546462"
"Josh Heddinger","","0","0","6.71","0","1","0","1.0","1","1","0","1","1","1.92","4.51","6.71","6.79","0.0","0.0","sa829340"
"Ronny Carvajal","","0","0","6.60","0","1","0","1.0","1","1","0","1","1","2.03","5.19","8.10","6.79","0.0","0.0","sa737030"
"Roberto Pineda","","0","0","6.56","0","0","0","1.0","1","1","0","0","1","1.91","4.08","6.75","6.79","0.0","0.0","sa874122"
"Sergio Cubilete","","0","0","6.74","0","0","0","1.0","1","1","0","0","1","1.97","4.05","6.95","6.79","0.0","0.0","sa917366"
"Filyer Sanchez","","0","0","6.48","0","1","0","1.0","1","1","0","1","1","2.08","4.98","8.58","6.80","0.0","0.0","sa872848"
"Edrick Agosto","","0","0","6.66","0","0","0","1.0","1","1","0","0","1","1.92","3.89","6.59","6.80","0.0","0.0","sa829251"
"Christian Meister","","0","0","6.55","0","1","0","1.0","1","1","0","1","1","2.01","4.95","7.89","6.80","0.0","0.0","sa875992"
"Eliezer Cuello","","0","0","6.74","0","0","0","1.0","1","1","0","0","1","1.98","4.40","7.24","6.80","0.0","0.0","sa828346"
"Hector Lopez","","0","0","6.61","0","0","0","1.0","1","1","0","0","1","1.90","4.46","6.77","6.81","0.0","0.0","sa655977"
"Jose Zerpa","","0","0","6.63","0","0","0","1.0","1","1","0","0","1","1.91","3.96","6.53","6.81","0.0","0.0","sa826774"
"Eduard Bazardo","","0","0","6.66","0","1","0","1.0","1","1","0","1","1","1.99","5.35","7.86","6.81","0.0","0.0","sa873313"
"Junior Reyes","","0","0","6.66","0","0","0","1.0","1","1","0","0","1","1.94","3.70","6.77","6.81","0.0","0.0","sa737450"
"Israel Cruz","","0","0","6.75","0","0","0","1.0","1","1","0","0","1","1.97","4.23","7.03","6.82","0.0","0.0","sa830240"
"Miguel Bautista","","0","0","6.64","0","1","0","1.0","1","1","0","1","1","2.03","5.00","8.03","6.82","0.0","0.0","sa597199"
"Miguel Angel Bonilla","","0","0","6.65","0","1","0","1.0","1","1","0","1","1","2.03","4.74","7.89","6.82","0.0","0.0","sa833941"
"Julio Benitez","","0","0","6.68","0","1","0","1.0","1","1","0","1","1","2.02","4.72","7.77","6.82","0.0","0.0","sa827972"
"Yerelmy Garcia","","0","0","6.81","0","0","0","1.0","1","1","0","0","1","1.93","3.23","6.28","6.82","0.0","0.0","sa917747"
"Max Gooding","","0","0","6.36","0","1","0","1.0","1","1","0","1","1","2.01","4.95","8.10","6.82","0.0","0.0","sa828424"
"Junior Marte","","0","0","6.70","0","0","0","1.0","1","1","0","1","1","1.95","5.35","7.42","6.82","0.0","0.0","sa829900"
"Juan Castillo","","0","0","6.79","0","0","0","1.0","1","1","0","0","1","1.99","3.56","6.92","6.82","0.0","0.0","sa873541"
"Greidy Martinez","","0","0","6.62","0","1","0","1.0","1","1","0","1","1","2.04","5.33","8.29","6.83","0.0","0.0","sa828447"
"Marbin Montijo","","0","0","6.78","0","0","0","1.0","1","1","0","0","1","2.01","4.23","7.33","6.83","0.0","0.0","sa828404"
"Alvaro Galindo","","0","0","6.81","0","0","0","1.0","1","1","0","0","1","1.99","4.36","7.33","6.83","0.0","0.0","sa873333"
"Nestor Oronel","","0","0","6.66","0","0","0","1.0","1","1","0","0","1","1.91","4.03","6.54","6.83","0.0","0.0","sa828488"
"Edin Liriano","","0","0","6.63","0","0","0","1.0","1","1","0","0","1","1.96","3.97","6.95","6.83","0.0","0.0","sa873341"
"Dalton Rodriguez","","0","0","6.91","0","0","0","1.0","1","1","0","0","1","1.92","3.72","6.20","6.83","0.0","0.0","sa737091"
"Dylan Sons","","0","0","6.63","0","0","0","1.0","1","1","0","0","1","2.03","3.49","7.51","6.83","0.0","0.0","sa658255"
"Jose Brito","","0","0","6.72","0","1","0","1.0","1","1","0","1","1","1.93","4.80","6.79","6.83","0.0","0.0","sa550720"
"Huascar Ynoa","","0","0","6.88","0","0","0","1.0","1","1","0","0","1","1.95","4.21","6.72","6.83","0.0","0.0","sa873433"
"Rafael Pujols","","0","0","6.74","0","1","0","1.0","1","1","0","1","1","2.03","5.28","8.11","6.83","0.0","0.0","sa737077"
