"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Zac Correll","","0","0","6.31","0","1","0","1.0","1","1","0","1","1","1.91","5.53","7.19","6.58","0.0","0.0","sa829071"
"Randy Valladares","","0","0","6.14","0","1","0","1.0","1","1","0","1","1","2.00","5.05","8.00","6.58","0.0","0.0","sa830278"
"Onesimo Hernandez","","0","0","6.61","0","0","0","1.0","1","1","0","0","1","1.92","4.27","6.47","6.58","0.0","0.0","sa736894"
"Jhonny Mateo","","0","0","6.48","0","0","0","1.0","1","1","0","0","1","1.95","4.21","6.89","6.58","0.0","0.0","sa737352"
"Kory Groves","","0","0","6.42","0","1","0","1.0","1","1","0","1","1","1.89","4.94","6.53","6.58","0.0","0.0","sa876163"
"Mike Cetta","","0","0","6.48","0","1","0","1.0","1","1","0","1","1","2.00","5.19","7.77","6.59","0.0","0.0","sa829514"
"Jose Diaz","","0","0","6.54","0","0","0","1.0","1","1","0","0","1","1.90","3.90","6.22","6.59","0.0","0.0","sa873337"
"Daniel Alvarez","","0","0","6.52","0","0","0","1.0","1","1","0","1","1","1.91","4.57","6.64","6.59","0.0","0.0","sa828462"
"Adalberto Pena","","0","0","6.30","0","1","0","1.0","1","1","0","1","1","1.96","5.30","7.64","6.59","0.0","0.0","sa873174"
"Joan De La Cruz","","0","0","6.51","0","0","0","1.0","1","1","0","1","1","1.99","5.36","7.59","6.59","0.0","0.0","sa679922"
"Josh Pennington","","0","0","6.78","0","0","0","1.0","1","1","0","1","1","1.92","4.65","6.57","6.59","0.0","0.0","sa829654"
"Carlos Suniaga","","0","0","6.61","0","0","0","1.0","1","1","0","0","1","1.90","4.06","6.27","6.59","0.0","0.0","sa873291"
"Rafael Encarnacion","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","2.04","5.32","8.43","6.60","0.0","0.0","sa828543"
"Cristopher Crisostomo","","0","0","6.07","0","1","0","1.0","1","1","0","0","1","2.00","4.49","7.89","6.60","0.0","0.0","sa657880"
"Justin Ferrell","","0","0","6.55","0","0","0","1.0","1","1","0","1","1","1.78","5.45","5.76","6.60","0.0","0.0","sa829707"
"Austin Nicely","","0","0","6.43","0","0","0","1.0","1","1","0","0","1","1.87","3.96","6.06","6.60","0.0","0.0","sa737850"
"Jack Fischer","","0","0","6.40","0","1","0","1.0","1","1","0","1","1","1.98","4.60","7.48","6.60","0.0","0.0","sa829418"
"Nick Howard","","0","0","6.20","0","1","0","1.0","1","1","0","1","1","2.02","7.04","9.03","6.60","0.0","0.0","sa827196"
"Domingo Pena","","0","0","6.58","0","0","0","1.0","1","1","0","0","1","1.88","4.19","6.18","6.60","0.0","0.0","sa873339"
"Luis Cedeno","","0","0","6.52","0","0","0","1.0","1","1","0","1","1","1.78","4.88","5.46","6.60","0.0","0.0","sa659945"
"Felix Tati","","0","0","6.57","0","0","0","1.0","1","1","0","0","1","1.88","4.30","6.23","6.60","0.0","0.0","sa828538"
"Juan Mota","","0","0","6.53","0","0","0","1.0","1","1","0","0","1","1.96","3.98","6.89","6.61","0.0","0.0","sa917387"
"Nick Cunningham","","0","0","6.52","0","1","0","1.0","1","1","0","0","1","1.84","4.15","5.65","6.61","0.0","0.0","sa738551"
"Odalvi Javier","","0","0","6.60","0","0","0","1.0","1","1","0","1","1","1.95","4.75","7.01","6.61","0.0","0.0","sa877574"
"Jorge Perez","","0","0","6.48","0","1","0","1.0","1","1","0","1","1","1.92","5.18","7.08","6.62","0.0","0.0","sa738428"
"Yelmery Sisnero","","0","0","6.43","0","0","0","1.0","1","1","0","0","1","1.93","4.24","6.81","6.62","0.0","0.0","sa873223"
"Melvin Morla","","0","0","6.57","0","0","0","1.0","1","1","0","1","1","1.83","4.97","5.87","6.62","0.0","0.0","sa739680"
"Rafael Volquez","","0","0","6.46","0","1","0","1.0","1","1","0","1","1","1.95","5.15","7.34","6.62","0.0","0.0","sa828722"
"Juan Santana","","0","0","6.61","0","0","0","1.0","1","1","0","0","1","1.84","3.80","5.59","6.62","0.0","0.0","sa547858"
"Edward Escoboza","","0","0","6.45","0","0","0","1.0","1","1","0","1","1","1.86","5.02","6.37","6.62","0.0","0.0","sa872537"
"Alirio Negrette","","0","0","6.41","0","0","0","1.0","1","1","0","1","1","1.94","4.54","7.08","6.63","0.0","0.0","sa657638"
"Elio Silva","","0","0","6.51","0","0","0","1.0","1","1","0","0","1","1.90","4.25","6.50","6.63","0.0","0.0","sa872820"
"Hector Rodriguez","","0","0","6.35","0","1","0","1.0","1","1","0","1","1","1.97","4.99","7.54","6.63","0.0","0.0","sa737448"
"Yei Almonte","","0","0","6.60","0","0","0","1.0","1","1","0","0","1","1.89","3.66","6.00","6.63","0.0","0.0","sa740609"
"Elvin Rodriguez","","0","0","6.41","0","0","0","1.0","1","1","0","0","1","1.85","4.27","6.32","6.63","0.0","0.0","sa873437"
"Benjamin Sandoval","","0","0","6.52","0","1","0","1.0","1","1","0","0","1","1.80","4.07","5.41","6.63","0.0","0.0","sa545115"
"Ritzi Mendoza","","0","0","6.56","0","0","0","1.0","1","1","0","0","1","1.89","3.79","6.10","6.63","0.0","0.0","sa737367"
"Brayan Serrata","","0","0","6.52","0","1","0","1.0","1","1","0","1","1","1.97","4.85","7.29","6.63","0.0","0.0","sa657793"
"Daniel Guzman","","0","0","6.31","0","1","0","1.0","1","1","0","0","1","2.01","4.46","7.70","6.64","0.0","0.0","sa873203"
"Jeifry Nunez","","0","0","6.61","0","0","0","1.0","1","1","0","0","1","1.89","4.39","6.36","6.64","0.0","0.0","sa873542"
"Evertz Orozco","","0","0","6.43","0","1","0","1.0","1","1","0","1","1","2.06","5.01","8.31","6.64","0.0","0.0","sa739157"
"Frank Viola","","0","0","6.77","0","0","0","1.0","1","1","0","0","1","1.79","4.39","5.18","6.64","0.0","0.0","sa294919"
"Jose Santiago","","0","0","6.52","0","0","0","1.0","1","1","0","1","1","1.87","4.72","6.44","6.64","0.0","0.0","sa737036"
"Liarvis Breto","","0","0","6.19","0","1","0","1.0","1","1","0","1","1","1.99","4.76","7.86","6.64","0.0","0.0","sa656021"
"Ryan Pennell","","0","0","6.12","0","1","0","1.0","1","1","0","1","1","1.93","5.34","7.78","6.64","0.0","0.0","sa829480"
"Austin Pritcher","","0","0","6.64","0","0","0","1.0","1","1","0","0","1","1.84","3.82","5.64","6.64","0.0","0.0","sa738296"
"Angelo Palumbo","","0","0","6.62","0","0","0","1.0","1","1","0","0","1","1.90","4.00","6.24","6.64","0.0","0.0","sa737382"
"Kevin Mooney","","0","0","6.48","0","1","0","1.0","1","1","0","1","1","2.01","5.20","7.90","6.64","0.0","0.0","sa827431"
"Cesar Yanez","","0","0","6.22","0","1","0","1.0","1","1","0","1","1","2.10","6.17","9.63","6.64","0.0","0.0","sa736743"
"Gabriel Lima","","0","0","6.61","0","0","0","1.0","1","1","0","0","1","1.91","4.06","6.40","6.65","0.0","0.0","sa829897"
"Jesus De Los Santos","","0","0","6.67","0","0","0","1.0","1","1","0","0","1","1.88","3.92","5.96","6.65","0.0","0.0","sa917864"
"Javier Sanchez","","0","0","6.66","0","0","0","1.0","1","1","0","0","1","1.92","4.36","6.52","6.65","0.0","0.0","sa828160"
"Domingo Robles","","0","0","6.46","0","0","0","1.0","1","1","0","0","1","1.93","3.83","6.61","6.65","0.0","0.0","sa872881"
"Andy Ravel","","0","0","6.79","0","0","0","1.0","1","1","0","0","1","1.80","3.69","4.95","6.66","0.0","0.0","sa738700"
"Luis Oviedo","","0","0","6.63","0","0","0","1.0","1","1","0","0","1","1.91","4.35","6.49","6.66","0.0","0.0","sa917344"
"Daniel Pilar","","0","0","6.47","0","0","0","1.0","1","1","0","0","1","1.85","3.63","5.87","6.66","0.0","0.0","sa735828"
"Alejandro Flores","","0","0","6.38","0","1","0","1.0","1","1","0","1","1","2.04","4.68","8.14","6.66","0.0","0.0","sa601619"
"Victor Diaz","","0","0","6.77","0","0","0","1.0","1","1","0","1","1","1.88","5.29","6.26","6.66","0.0","0.0","sa659749"
"C.D. Pelham","","0","0","6.25","0","1","0","1.0","1","1","0","1","1","2.06","6.19","8.97","6.66","0.0","0.0","sa829361"
"Johalis Pacheco","","0","0","6.42","0","0","0","1.0","1","1","0","1","1","1.92","4.62","6.96","6.66","0.0","0.0","sa737355"
"Williams Louico","","0","0","6.51","0","1","0","1.0","1","1","0","1","1","1.88","5.05","6.53","6.66","0.0","0.0","sa507190"
"Felix Santiago","","0","0","6.66","0","0","0","1.0","1","1","0","0","1","1.91","4.18","6.50","6.67","0.0","0.0","sa737041"
"Jurgen Jimenez","","0","0","6.58","0","0","0","1.0","1","1","0","1","1","1.99","4.54","7.33","6.67","0.0","0.0","sa872526"
"Argenis Hiciano","","0","0","6.69","0","0","0","1.0","1","1","0","1","1","1.94","4.73","6.95","6.67","0.0","0.0","sa838071"
"Jeffrey Rosa","","0","0","6.60","0","0","0","1.0","1","1","0","1","1","1.95","4.72","7.05","6.67","0.0","0.0","sa873301"
"Jose Martinez","","0","0","6.47","0","1","0","1.0","1","1","0","1","1","2.04","6.05","8.70","6.67","0.0","0.0","sa657500"
"Jesus Paricaguan","","0","0","6.64","0","0","0","1.0","1","1","0","0","1","1.88","4.11","6.13","6.67","0.0","0.0","sa735887"
"Pierce Romero","","0","0","6.69","0","0","0","1.0","1","1","0","0","1","1.97","3.91","6.80","6.67","0.0","0.0","sa875216"
"Adaric Kelly","","0","0","6.64","0","1","0","1.0","1","1","0","1","1","1.90","5.22","6.83","6.67","0.0","0.0","sa549783"
"Julian Aybar","","0","0","6.64","0","0","0","1.0","1","1","0","0","1","1.92","4.27","6.58","6.67","0.0","0.0","sa872835"
"Gustavo Armas","","0","0","6.59","0","0","0","1.0","1","1","0","0","1","1.92","4.11","6.53","6.68","0.0","0.0","sa833631"
"Demarcus Evans","","0","0","6.61","0","0","0","1.0","1","1","0","1","1","1.95","6.30","7.81","6.68","0.0","0.0","sa875783"
"Brady Aiken","","0","0","6.46","0","0","0","1.0","1","1","0","1","1","1.96","4.55","7.28","6.68","0.0","0.0","sa828659"
"Marek Minarik","","0","0","6.68","0","0","0","1.0","1","1","0","0","1","1.91","4.26","6.41","6.68","0.0","0.0","sa605675"
"Francis Ramirez","","0","0","6.66","0","0","0","1.0","1","1","0","1","1","1.86","4.70","6.19","6.68","0.0","0.0","sa505475"
"MJ Villegas","","0","0","6.50","0","1","0","1.0","1","1","0","1","1","1.94","4.73","7.07","6.69","0.0","0.0","sa738281"
"Makay Nelson","","0","0","6.62","0","0","0","1.0","1","1","0","0","1","1.91","4.39","6.50","6.69","0.0","0.0","sa875239"
"Sandro Rosario","","0","0","6.65","0","0","0","1.0","1","1","0","0","1","1.94","3.28","6.32","6.69","0.0","0.0","sa886966"
"Yelmison Peralta","","0","0","6.48","0","1","0","1.0","1","1","0","1","1","1.95","5.54","7.44","6.69","0.0","0.0","sa657897"
"Juan Jimenez","","0","0","6.64","0","0","0","1.0","1","1","0","1","1","1.90","4.57","6.58","6.69","0.0","0.0","sa597161"
"Rex Hill","","0","0","6.41","0","1","0","1.0","1","1","0","1","1","1.97","4.58","7.52","6.69","0.0","0.0","sa918640"
"Stephen Milligan","","0","0","6.28","0","1","0","1.0","1","1","0","1","1","2.06","4.68","8.47","6.69","0.0","0.0","sa875347"
"Yeizer Marrugo","","0","0","6.61","0","0","0","1.0","1","1","0","1","1","1.90","4.51","6.56","6.69","0.0","0.0","sa635431"
"Santiago Rodriguez","","0","0","6.51","0","1","0","1.0","1","1","0","1","1","1.97","5.09","7.55","6.69","0.0","0.0","sa828402"
"Jose Zacarias","","0","0","6.66","0","0","0","1.0","1","1","0","0","1","1.88","4.19","6.18","6.69","0.0","0.0","sa877026"
"Dustin Hunt","","0","0","6.68","0","0","0","1.0","1","1","0","1","1","1.86","5.18","6.32","6.69","0.0","0.0","sa873711"
"Taylor Byrd","","0","0","6.39","0","0","0","1.0","1","1","0","0","1","1.97","3.94","7.14","6.69","0.0","0.0","sa829118"
"Osiris Ramirez","","0","0","6.43","0","1","0","1.0","1","1","0","1","1","1.97","5.36","7.71","6.69","0.0","0.0","sa743855"
"Carlos Diaz","","0","0","6.45","0","0","0","1.0","1","1","0","1","1","1.97","4.75","7.46","6.69","0.0","0.0","sa692505"
"Jose Gonzalez","","0","0","6.68","0","0","0","1.0","1","1","0","0","1","1.89","4.41","6.34","6.70","0.0","0.0","sa877017"
"Gilmael Troya","","0","0","6.69","0","0","0","1.0","1","1","0","1","1","1.89","4.59","6.36","6.70","0.0","0.0","sa872841"
"Edilson Batista","","0","0","6.50","0","0","0","1.0","1","1","0","0","1","1.97","3.87","6.99","6.70","0.0","0.0","sa872826"
"Victor Joaquin","","0","0","6.56","0","1","0","1.0","1","1","0","1","1","2.05","5.55","8.44","6.70","0.0","0.0","sa828967"
"Felix Taveras","","0","0","6.63","0","0","0","1.0","1","1","0","1","1","1.95","4.67","7.12","6.70","0.0","0.0","sa872777"
"Rony Bautista","","0","0","6.37","0","0","0","1.0","1","1","0","1","1","1.96","6.23","8.01","6.71","0.0","0.0","sa550732"
"Carter Hope","","0","0","6.73","0","0","0","1.0","1","1","0","0","1","1.86","3.11","5.56","6.71","0.0","0.0","sa737628"
"Feliberto Sanchez","","0","0","6.50","0","1","0","1.0","1","1","0","1","1","1.91","5.61","7.20","6.71","0.0","0.0","sa657767"
"Salvador Montano","","0","0","6.32","0","1","0","1.0","1","1","0","1","1","2.05","6.42","9.00","6.71","0.0","0.0","sa828367"
"Oliver Ortega","","0","0","6.50","0","0","0","1.0","1","1","0","0","1","1.92","4.11","6.81","6.71","0.0","0.0","sa872800"
"Andres Bonalde","","0","0","6.54","0","0","0","1.0","1","1","0","0","1","1.96","3.78","6.86","6.71","0.0","0.0","sa871445"
"Ramon Taveras","","0","0","6.65","0","1","0","1.0","1","1","0","1","1","2.03","4.52","7.65","6.71","0.0","0.0","sa830639"
"Tyler Willman","","0","0","6.59","0","1","0","1.0","1","1","0","1","1","2.01","5.48","8.08","6.72","0.0","0.0","sa829056"
"Angel Lezama","","0","0","7.05","0","0","0","1.0","1","1","0","0","1","1.90","4.28","5.70","6.72","0.0","0.0","sa597421"
"Abrahan Rodriguez","","0","0","6.58","0","0","0","1.0","1","1","0","0","1","1.88","3.62","6.13","6.72","0.0","0.0","sa655909"
"Michael Zimmerman","","0","0","6.76","0","0","0","1.0","1","1","0","0","1","2.04","4.03","7.27","6.72","0.0","0.0","sa875334"
"Jorge Martinez","","0","0","6.53","0","1","0","1.0","1","1","0","1","1","1.99","5.15","7.81","6.72","0.0","0.0","sa828711"
"Jose Mendoza","","0","0","6.48","0","1","0","1.0","1","1","0","0","1","1.96","3.56","6.87","6.72","0.0","0.0","sa657127"
"Edward Estrella","","0","0","6.55","0","1","0","1.0","1","1","0","1","1","1.99","4.97","7.67","6.72","0.0","0.0","sa598020"
"Noel Ovalles","","0","0","6.70","0","0","0","1.0","1","1","0","1","1","1.91","4.66","6.63","6.73","0.0","0.0","sa873189"
"Junior Pimentel","","0","0","6.37","0","0","0","1.0","1","1","0","0","1","1.93","3.99","7.01","6.73","0.0","0.0","sa657129"
"Gregor Mora","","0","0","6.51","0","1","0","1.0","1","1","0","1","1","1.95","4.82","7.30","6.73","0.0","0.0","sa828183"
"Jefferson Arias","","0","0","6.44","0","1","0","1.0","1","1","0","1","1","1.94","5.07","7.42","6.73","0.0","0.0","sa737447"
"Raynel Velette","","0","0","6.74","0","1","0","1.0","1","1","0","1","1","1.93","5.24","7.15","6.73","0.0","0.0","sa507643"
"Mike Jeffreys","","0","0","6.73","0","0","0","1.0","1","1","0","0","1","1.88","3.64","6.04","6.73","0.0","0.0","sa748595"
"Bryan Brickhouse","","0","0","6.71","0","0","0","1.0","1","1","0","0","1","1.95","3.74","6.72","6.73","0.0","0.0","sa597825"
"Leonardo De La Cruz","","0","0","6.40","0","0","0","1.0","1","1","0","1","1","1.99","5.09","7.82","6.73","0.0","0.0","sa740811"
"Abdiel Velasquez","","0","0","6.64","0","0","0","1.0","1","1","0","0","1","1.89","4.15","6.27","6.73","0.0","0.0","sa548098"
"Cesar Ventura","","0","0","6.67","0","0","0","1.0","1","1","0","0","1","1.87","4.23","6.08","6.73","0.0","0.0","sa828214"
"Rodrigo Benoit","","0","0","6.88","0","0","0","1.0","1","1","0","0","1","1.86","4.26","5.52","6.73","0.0","0.0","sa747275"
"Edwar Garcia","","0","0","6.70","0","1","0","1.0","1","1","0","1","1","1.95","5.56","7.49","6.74","0.0","0.0","sa597265"
"Jaider Rocha","","0","0","6.32","0","1","0","1.0","1","1","0","1","1","2.05","6.00","8.73","6.74","0.0","0.0","sa599550"
"Pablo Ochoa","","0","0","6.56","0","0","0","1.0","1","1","0","0","1","1.97","4.16","7.04","6.74","0.0","0.0","sa873456"
"Jose Veras","","0","0","6.64","0","0","0","1.0","1","1","0","0","1","1.87","4.34","6.06","6.74","0.0","0.0","sa737051"
"Gentry Fortuno","","0","0","6.87","0","0","0","1.0","1","1","0","0","1","1.97","4.39","6.63","6.74","0.0","0.0","sa875764"
"Jose Celas","","0","0","6.64","0","0","0","1.0","1","1","0","1","1","2.04","5.00","8.01","6.74","0.0","0.0","sa548096"
"Nigel Nootbaar","","0","0","6.55","0","1","0","1.0","1","1","0","1","1","1.95","5.01","7.20","6.74","0.0","0.0","sa827383"
"Henry Feliz","","0","0","6.66","0","0","0","1.0","1","1","0","0","1","1.97","4.22","7.01","6.74","0.0","0.0","sa837994"
"Enmanuel Berihuete","","0","0","6.59","0","1","0","1.0","1","1","0","1","1","1.99","5.21","7.66","6.74","0.0","0.0","sa657756"
"Erbert Gonzalez","","0","0","6.52","0","1","0","1.0","1","1","0","1","1","2.08","5.91","9.00","6.75","0.0","0.0","sa829868"
"Dane Stone","","0","0","6.83","0","0","0","1.0","1","1","0","0","1","1.89","4.24","5.92","6.75","0.0","0.0","sa658612"
"Luis Alecis","","0","0","6.55","0","0","0","1.0","1","1","0","1","1","1.91","5.31","7.04","6.75","0.0","0.0","sa873163"
"Cristopher Sanchez","","0","0","6.41","0","0","0","1.0","1","1","0","0","1","1.97","3.64","7.14","6.75","0.0","0.0","sa828749"
"Rafael Lara","","0","0","6.69","0","0","0","1.0","1","1","0","1","1","1.97","4.55","7.15","6.75","0.0","0.0","sa873343"
"Rohimard Carrillo","","0","0","6.49","0","1","0","1.0","1","1","0","0","1","1.97","4.36","7.29","6.75","0.0","0.0","sa739793"
"Gabriel Giron","","0","0","6.70","0","0","0","1.0","1","1","0","0","1","1.94","4.11","6.75","6.75","0.0","0.0","sa828736"
"Manuel Rodriguez","","0","0","6.51","0","0","0","1.0","1","1","0","0","1","1.97","4.06","7.16","6.75","0.0","0.0","sa833402"
"Wilfredo Ramirez","","0","0","6.76","0","0","0","1.0","1","1","0","0","1","1.85","4.14","5.71","6.76","0.0","0.0","sa824990"
"Argenis Romano","","0","0","6.76","0","0","0","1.0","1","1","0","0","1","1.89","4.16","6.19","6.76","0.0","0.0","sa872882"
"Pedro Damian","","0","0","6.37","0","1","0","1.0","1","1","0","1","1","2.03","6.60","8.91","6.76","0.0","0.0","sa597060"
"Jesus Tejada","","0","0","6.71","0","0","0","1.0","1","1","0","0","1","1.96","3.80","6.71","6.76","0.0","0.0","sa873458"
"Carlos Luna","","0","0","6.90","0","0","0","1.0","1","1","0","1","1","1.94","4.53","6.41","6.76","0.0","0.0","sa828727"
"Luis Jimenez","","0","0","6.66","0","0","0","1.0","1","1","0","0","1","1.93","4.21","6.77","6.76","0.0","0.0","sa736701"
"Ariel Gracia","","0","0","6.39","0","1","0","1.0","1","1","0","1","1","2.05","5.15","8.43","6.76","0.0","0.0","sa657629"
"Crusito Mieses","","0","0","6.51","0","1","0","1.0","1","1","0","0","1","1.91","4.46","6.91","6.76","0.0","0.0","sa748945"
"Turner Lee","","0","0","6.59","0","1","0","1.0","1","1","0","0","1","1.94","4.47","6.98","6.76","0.0","0.0","sa830463"
"Salvador Justo","","0","0","6.89","0","1","0","1.0","1","1","0","1","1","1.96","5.36","7.04","6.77","0.0","0.0","sa737459"
"Hayden Jones","","0","0","6.78","0","1","0","1.0","1","1","0","1","1","2.07","5.67","8.31","6.77","0.0","0.0","sa875976"
"Breiling Eusebio","","0","0","6.91","0","0","0","1.0","1","1","0","1","1","1.93","4.59","6.38","6.77","0.0","0.0","sa828552"
"Miguel Hernandez","","0","0","6.74","0","0","0","1.0","1","1","0","0","1","1.96","4.19","6.87","6.77","0.0","0.0","sa873180"
"Yorvin Pantoja","","0","0","6.53","0","0","0","1.0","1","1","0","1","1","1.96","4.90","7.44","6.77","0.0","0.0","sa873466"
"Franklin Montilla","","0","0","6.62","0","0","0","1.0","1","1","0","1","1","1.90","4.64","6.51","6.77","0.0","0.0","sa657879"
"Luis Lopez","","0","0","6.74","0","0","0","1.0","1","1","0","0","1","1.90","3.82","6.18","6.77","0.0","0.0","sa828575"
"Ronny Agustin","","0","0","6.44","0","1","0","1.0","1","1","0","1","1","2.04","5.08","8.32","6.77","0.0","0.0","sa873563"
"Sergio Gomez","","0","0","6.79","0","1","0","1.0","1","1","0","1","1","1.95","5.07","7.23","6.77","0.0","0.0","sa549541"
"Starling Ynfante","","0","0","6.68","0","0","0","1.0","1","1","0","1","1","2.00","4.81","7.56","6.77","0.0","0.0","sa737449"
"Arturo Mujica","","0","0","6.43","0","0","0","1.0","1","1","0","0","1","1.96","4.12","7.27","6.78","0.0","0.0","sa829081"
"Jacob Morris","","0","0","6.49","0","1","0","1.0","1","1","0","1","1","1.99","7.20","8.68","6.78","0.0","0.0","sa503050"
"Matthias Dietz","","0","0","6.80","0","0","0","1.0","1","1","0","0","1","1.82","4.21","5.32","6.78","0.0","0.0","sa875993"
"Eugenio Palma","","0","0","6.54","0","1","0","1.0","1","1","0","0","1","1.96","4.43","7.21","6.78","0.0","0.0","sa829746"
"Emanuel Chavez","","0","0","6.58","0","1","0","1.0","1","1","0","1","1","2.01","5.04","7.91","6.78","0.0","0.0","sa657564"
"Spencer Moran","","0","0","6.59","0","0","0","1.0","1","1","0","0","1","1.86","4.09","6.24","6.78","0.0","0.0","sa829020"
"Eber Guzman","","0","0","6.81","0","0","0","1.0","1","1","0","0","1","1.90","3.82","6.09","6.78","0.0","0.0","sa657744"
"Ike Schlabach","","0","0","6.60","0","0","0","1.0","1","1","0","0","1","1.99","3.73","7.10","6.78","0.0","0.0","sa875796"
"Jairo Garcia","","0","0","6.77","0","0","0","1.0","1","1","0","0","1","1.89","4.32","6.27","6.78","0.0","0.0","sa828439"
"Juan Caballero","","0","0","6.64","0","1","0","1.0","1","1","0","1","1","2.04","5.19","8.21","6.78","0.0","0.0","sa659861"
"Ramon Rodriguez","","0","0","6.60","0","1","0","1.0","1","1","0","1","1","2.03","4.76","7.88","6.78","0.0","0.0","sa657755"
"Ivan Andueza","","0","0","6.73","0","0","0","1.0","1","1","0","0","1","1.94","4.28","6.77","6.79","0.0","0.0","sa737194"
"Adam Panayotovich","","0","0","6.81","0","0","0","1.0","1","1","0","0","1","1.91","4.14","6.12","6.79","0.0","0.0","sa919408"
"Miguel De Jesus","","0","0","6.86","0","0","0","1.0","1","1","0","0","1","1.90","4.17","6.17","6.79","0.0","0.0","sa873177"
"Stanley Martinez","","0","0","6.76","0","0","0","1.0","1","1","0","0","1","1.90","4.35","6.40","6.79","0.0","0.0","sa737353"
"Yohander Quintana","","0","0","7.03","0","0","0","1.0","1","1","0","0","1","1.99","4.03","6.56","6.79","0.0","0.0","sa828516"
"Gerardo Navarro","","0","0","6.52","0","1","0","1.0","1","1","0","0","1","2.01","4.18","7.50","6.79","0.0","0.0","sa737443"
"Yonelvy Pichardo","","0","0","6.54","0","0","0","1.0","1","1","0","1","1","2.02","4.67","7.82","6.80","0.0","0.0","sa828859"
"Silvestre Berroa","","0","0","6.47","0","1","0","1.0","1","1","0","1","1","2.07","5.39","8.76","6.80","0.0","0.0","sa872460"
"Wilfri Aleton","","0","0","6.72","0","0","0","1.0","1","1","0","0","1","1.91","4.04","6.39","6.80","0.0","0.0","sa737093"
"Orestes Melendez","","0","0","6.44","0","1","0","1.0","1","1","0","1","1","2.07","5.11","8.56","6.80","0.0","0.0","sa827216"
"Yelfri Munoz","","0","0","6.59","0","1","0","1.0","1","1","0","1","1","2.04","5.02","8.18","6.80","0.0","0.0","sa828298"
"Juan Cuevas","","0","0","6.66","0","1","0","1.0","1","1","0","0","1","1.99","4.30","7.26","6.80","0.0","0.0","sa828589"
"Jio Orozco","","0","0","6.71","0","0","0","1.0","1","1","0","1","1","1.86","5.01","6.22","6.81","0.0","0.0","sa875701"
"Misael Familia","","0","0","6.60","0","1","0","1.0","1","1","0","1","1","2.07","5.14","8.39","6.81","0.0","0.0","sa830866"
"Oscar Tovar","","0","0","6.72","0","0","0","1.0","1","1","0","0","1","2.00","3.96","7.25","6.81","0.0","0.0","sa873186"
"Luis Rosario","","0","0","6.80","0","0","0","1.0","1","1","0","0","1","1.91","4.19","6.34","6.81","0.0","0.0","sa828716"
"Wladimir Marruffo","","0","0","6.69","0","0","0","1.0","1","1","0","0","1","1.86","3.81","5.96","6.81","0.0","0.0","sa656039"
"Alejandro Rodriguez","","0","0","6.62","0","0","0","1.0","1","1","0","0","1","1.91","4.36","6.63","6.81","0.0","0.0","sa832272"
"Sean Ratcliffe","","0","0","6.66","0","1","0","1.0","1","1","0","1","1","2.06","5.58","8.55","6.81","0.0","0.0","sa738183"
"Janser Lara","","0","0","6.68","0","0","0","1.0","1","1","0","1","1","2.03","4.76","8.10","6.81","0.0","0.0","sa917460"
"Gabriel Vizcaino","","0","0","6.76","0","0","0","1.0","1","1","0","0","1","1.94","3.65","6.52","6.82","0.0","0.0","sa828372"
"Marcos Encarnacion","","0","0","6.58","0","0","0","1.0","1","1","0","1","1","1.95","5.02","7.29","6.82","0.0","0.0","sa828260"
"Miguel Yajure","","0","0","6.78","0","0","0","1.0","1","1","0","0","1","1.94","4.06","6.63","6.82","0.0","0.0","sa873213"
"Nichel Alcantara","","0","0","6.77","0","0","0","1.0","1","1","0","0","1","1.94","4.14","6.74","6.82","0.0","0.0","sa881619"
"Kenny Koplove","","0","0","6.52","0","1","0","1.0","1","1","0","1","1","2.03","5.90","8.47","6.82","0.0","0.0","sa827154"
"Jose Salas","","0","0","6.67","0","0","0","1.0","1","1","0","0","1","1.84","4.38","5.81","6.82","0.0","0.0","sa737489"
"Jose Dominguez","","0","0","6.88","0","0","0","1.0","1","1","0","0","1","1.93","4.30","6.61","6.82","0.0","0.0","sa873199"
"Emmanuel Clase","","0","0","6.72","0","0","0","1.0","1","1","0","1","1","2.01","4.66","7.64","6.82","0.0","0.0","sa873427"
"Ryan Oduber","","0","0","6.51","0","1","0","1.0","1","1","0","1","1","2.05","4.80","8.18","6.83","0.0","0.0","sa873198"
"Ronny Carvajal","","0","0","6.64","0","1","0","1.0","1","1","0","1","1","2.03","5.18","8.14","6.83","0.0","0.0","sa737030"
"Josh Heddinger","","0","0","6.75","0","1","0","1.0","1","1","0","1","1","1.93","4.50","6.76","6.83","0.0","0.0","sa829340"
"Ismael Brito","","0","0","6.45","0","1","0","1.0","1","1","0","1","1","2.11","5.32","9.11","6.83","0.0","0.0","sa546462"
"Dylan Barrow","","0","0","6.69","0","1","0","1.0","1","1","0","1","1","1.95","5.71","7.44","6.83","0.0","0.0","sa829373"
"Roberto Pineda","","0","0","6.60","0","0","0","1.0","1","1","0","0","1","1.92","4.08","6.80","6.83","0.0","0.0","sa874122"
"Sergio Cubilete","","0","0","6.78","0","0","0","1.0","1","1","0","0","1","1.98","4.04","7.00","6.83","0.0","0.0","sa917366"
